Kingdom,Phylum,Class,Genus,Taxon,Algal Type,Authority,Authority Source,Current Name,Synonym Authority,Synonym Authority Source,Taxonomic Classification Source,Growth Habit,Habitat Type,Salinity Range
Chromista,Ochrophyta,Fragilariophyceae,Striatella,Striatella unipunctata,Pennate Diatom,(Lyngbye) C. Agardh,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary or colonial,planktonic,marine
Protozoa,Ciliophora,Ciliatea,Strombidium,Strombidium sp.,Ciliate,Claparède and Lachmann,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater to marine
Protozoa,Euglenozoa,Euglenophyceae,Strombomonas,Strombomonas acuminatus,Euglenoid,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Strombomonas,Strombomonas rotunda,Euglenoid,(Playfair) Deflandre,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Strombomonas,Strombomonas sp.,Euglenoid,Deflandre,Wehr and Sheath 2003,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Chromista,Ochrophyta,Bacillariophyceae,Surirella,Surirella angustata,Pennate Diatom,Kützing,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,freshwater
Chromista,Ochrophyta,Bacillariophyceae,Surirella,Surirella bifrons,Pennate Diatom,Ehrenberg,www.algaebase.org,Iconella bifrons,(Ehrenberg) Ruck and Nakov,www.algaebase.org,Cavalier-Smith 1998,solitary,benthic,freshwater to marine
Chromista,Ochrophyta,Bacillariophyceae,Surirella,Surirella brebissonii,Pennate Diatom,Krammer & Lange-Bertalot,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,brackish
Chromista,Ochrophyta,Bacillariophyceae,Surirella,Surirella cf. minuta,Pennate Diatom,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,benthic,freshwater
Chromista,Ochrophyta,Bacillariophyceae,Surirella,Surirella cf. suecica,Pennate Diatom,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,benthic,freshwater
Chromista,Ochrophyta,Bacillariophyceae,Surirella,Surirella librile,Pennate Diatom,(Ehrenberg) Ehrenberg,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,freshwater
Chromista,Ochrophyta,Bacillariophyceae,Surirella,Surirella linearis,Pennate Diatom,W. Smith,www.algaebase.org,Iconella linearis,(W. Smith) Ruck and Nakov,www.algaebase.org,Cavalier-Smith 1998,solitary,benthic,freshwater
Chromista,Ochrophyta,Bacillariophyceae,Surirella,Surirella minuta,Pennate Diatom,Brébisson ex Kützing,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,freshwater
Chromista,Ochrophyta,Bacillariophyceae,Surirella,Surirella ovalis,Pennate Diatom,Brébisson,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,freshwater
Chromista,Ochrophyta,Bacillariophyceae,Surirella,Surirella ovata,Pennate Diatom,Kützing,www.algaebase.org,Surirella minuta,Brébisson ex Kützing,www.algaebase.org,Cavalier-Smith 1998,solitary,benthic,freshwater
Chromista,Ochrophyta,Bacillariophyceae,Surirella,Surirella sp.,Pennate Diatom,Turpin,Wehr and Sheath 2003,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,freshwater to marine
Chromista,Ochrophyta,Bacillariophyceae,Surirella,Surirella suecica,Pennate Diatom,Grunow,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,freshwater
Bacteria,Cyanobacteria,Cyanophyceae,Synechococcus,Synechococcus aeruginosus,Cyanobacterium,Nägeli,www.algaebase.org,Cyanothece aeruginosa,(Nägeli) Komárek,www.algaebase.org,Cavalier-Smith 1998,solitary,planktonic,freshwater
Bacteria,Cyanobacteria,Cyanophyceae,Synechococcus,Synechococcus cf. salinarum,Cyanobacterium,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic or benthic,marine
Bacteria,Cyanobacteria,Cyanophyceae,Synechococcus,Synechococcus salinarum,Cyanobacterium,Komárek,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic or benthic,marine
Bacteria,Cyanobacteria,Cyanophyceae,Synechococcus,Synechococcus sp.,Cyanobacterium,Nägeli,Wehr and Sheath 2003,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater to marine
Bacteria,Cyanobacteria,Cyanophyceae,Synechocystis,Synechocystis sp.,Cyanobacterium,Sauvageau,Wehr and Sheath 2003,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater to marine
Chromista,Ochrophyta,Fragilariophyceae,Synedra,Synedra actinastroides,Pennate Diatom,Lemmermann,www.algaebase.org,Nitzschia holsatica,Hustedt,www.algaebase.org,Cavalier-Smith 1998,solitary or colonial,planktonic or benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Synedra,Synedra acus,Pennate Diatom,Kützing,www.algaebase.org,Fragilaria acus,(Kützing) Lange-Bertalot,www.algaebase.org,Cavalier-Smith 1998,solitary or colonial,planktonic or benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Synedra,Synedra berolinensis,Pennate Diatom,Lemmermann,www.algaebase.org,Belonastrum berolinensis,(Lemmermann) Round and Maidana,www.algaebase.org,Cavalier-Smith 1998,solitary or colonial,planktonic or benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Synedra,Synedra cf. famelica,Pennate Diatom,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Synedra,Synedra cf. ulna,Pennate Diatom,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary or colonial,planktonic or benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Synedra,Synedra nana,Pennate Diatom,F. Meister,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary or colonial,planktonic or benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Synedra,Synedra parasitica,Pennate Diatom,(W. Smith) Hustedt,www.algaebase.org,Pseudostaurosira parasitica,(W. Smith) Morales,www.algaebase.org,Cavalier-Smith 1998,solitary or colonial,planktonic or benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Synedra,Synedra rumpens,Pennate Diatom,Kützing,www.algaebase.org,Fragilaria rumpens,(Kützing) G.W.F. Carlson,www.algaebase.org,Cavalier-Smith 1998,solitary or colonial,planktonic or benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Synedra,Synedra sp.,Pennate Diatom,Ehrenberg,Wehr and Sheath 2003,None,N/A,N/A,Cavalier-Smith 1998,solitary or colonial,planktonic or benthic,freshwater to marine
Chromista,Ochrophyta,Fragilariophyceae,Synedra,Synedra tabulata,Pennate Diatom,(C. Agardh) Kützing,www.algaebase.org,Tabularia tabulata,(C. Agardh) Snoeijs,www.algaebase.org,Cavalier-Smith 1998,solitary or colonial,planktonic or benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Synedra,Synedra tenera,Pennate Diatom,W. Smith,www.algaebase.org,Fragilaria tenera,(W. Smith) Lange-Bertalot,www.algaebase.org,Cavalier-Smith 1998,solitary or colonial,planktonic or benthic,marine
Chromista,Ochrophyta,Fragilariophyceae,Synedra,Synedra ulna,Pennate Diatom,(Nitzsch) Ehrenberg,www.algaebase.org,Ulnaria ulna,(Nitzsch) Compére,N/A,Cavalier-Smith 1998,solitary or colonial,planktonic or benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Synedra,Synedra vaucheriae,Pennate Diatom,(Kützing) Kützing,www.algaebase.org,Fragilaria vaucheriae,(Kützing) J.B. Petersen,www.algaebase.org,Cavalier-Smith 1998,solitary or colonial,planktonic or benthic,freshwater
Chromista,Ochrophyta,Synurophyceae,Synura,Synura sp.,Synurophyte,Ehrenberg,Wehr and Sheath 2003,None,N/A,N/A,Cavalier-Smith 1998,colonial,planktonic,freshwater
Chromista,Ochrophyta,Synurophyceae,Synura,Synura uvella,Synurophyte,Ehrenberg,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,colonial,planktonic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Tabellaria,Tabellaria fenestrata,Pennate Diatom,(Lyngbye) Kützing,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,colonial,planktonic or benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Tabellaria,Tabellaria flocculosa,Pennate Diatom,(Roth) Kützing,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,colonial,planktonic or benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Tabellaria,Tabellaria sp.,Pennate Diatom,Ehrenberg,Wehr and Sheath 2003,None,N/A,N/A,Cavalier-Smith 1998,colonial,planktonic or benthic,freshwater
Plantae,Chlorophyta,Zygnematophyceae,Teilingia,Teilingia granulata,Green Alga,(J. Roy and Bisset) Bourrelly,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,freshwater
Chromista,Cryptophyta,Cryptophyceae,Teleaulax,Teleaulax acuta,Cryptophyte,(Butcher) D.R.A. Hill,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Chromista,Cryptophyta,Cryptophyceae,Teleaulax,Teleaulax amphioxeia,Cryptophyte,(W. Conrad) D.R.A. Hill,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Chromista,Cryptophyta,Cryptophyceae,Teleaulax,Teleaulax cf. acuta,Cryptophyte,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,marine
Chromista,Cryptophyta,Cryptophyceae,Teleaulax,Teleaulax cf. amphioxeia,Cryptophyte,Unknown,Unknown,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Chromista,Cryptophyta,Cryptophyceae,Teleaulax,Teleaulax sp.,Cryptophyte,D.R.A. Hill,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Chromista,Ochrophyta,Coscinodiscophyceae,Terpsinoe,Terpsinoe musica,Centric Diatom,Ehrenberg,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater to brackish
Chromista,Ochrophyta,Coscinodiscophyceae,Terpsinoe,Terpsinoe sp.,Centric Diatom,Ehrenberg,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,marine
Plantae,Chlorophyta,Chlorophyceae,Tetracystis,Tetracystis chlorococcoides,Green Alga,(Korshikov) S. Watanabe,www.algaebase.org,Chlorococcum chlorococcoides,(Korshikov) Philipose,www.algaebase.org,Wehr and Sheath 2003,solitary or colonial,planktonic or benthic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetradesmus,Tetradesmus dimorphus,Green Alga,(Turpin) M.J. Wynne,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,colonial,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetradesmus,Tetradesmus sp.,Green Alga,Smith,Wehr and Sheath 2003,None,N/A,N/A,Wehr and Sheath 2003,colonial,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetraedron,Tetraedron caudatum,Green Alga,(Corda) Hansgirg,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetraedron,Tetraedron limneticum,Green Alga,Borge,www.algaebase.org,Pseudostaurastrum limneticum,(Borge) Couté and Rousselin,www.algaebase.org,Wehr and Sheath 2003,solitary,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetraedron,Tetraedron lunula,Green Alga,(Reinsch) Hansgirg,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetraedron,Tetraedron minimum,Green Alga,(A. Braun) Hansgirg,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetraedron,Tetraedron muticum,Green Alga,(A. Br.) Hansgirg,www.algaebase.org,Goniochloris mutica,(A. Braun) Fott,www.algaebase.org,Wehr and Sheath 2003,solitary,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetraedron,Tetraedron regulare,Green Alga,Kützing,www.algaebase.org,Tetraedriella regularis,(Kützing) Fott,www.algaebase.org,Wehr and Sheath 2003,solitary,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetraedron,Tetraedron sp.,Green Alga,Kützing,Wehr and Sheath 2003,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetraedron,Tetraedron triangulare,Green Alga,Korshikov,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetraedron,Tetraedron trigonum,Green Alga,(Nägeli) Hansgirg,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetraedron,Tetraedron trigonum var. gracile,Green Alga,(Reinsch) De Toni,www.algaebase.org,Tetraedron gracile,(Reinsch) Hansgirg,www.algaebase.org,Wehr and Sheath 2003,solitary,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetraselmis,Tetraselmis cordiformis,Green Alga,(H.J. Carter) Stein,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,marine
Plantae,Chlorophyta,Chlorophyceae,Tetraselmis,Tetraselmis maculata,Green Alga,Butcher,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,marine
Plantae,Chlorophyta,Chlorophyceae,Tetraselmis,Tetraselmis sp.,Green Alga,Stein,Wehr and Sheath 2003,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,freshwater to marine
Plantae,Chlorophyta,Chlorophyceae,Tetraselmis,Tetraselmis wettsteinii,Green Alga,(J. Schiller) Throndsen,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,marine
Plantae,Chlorophyta,Chlorophyceae,Tetrastrum,Tetrastrum cf. glabrum,Green Alga,Unknown,Unknown,Unknown,Unknown,Unknown,Wehr and Sheath 2003,colonial,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetrastrum,Tetrastrum elegans,Green Alga,Playfair,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,colonial,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetrastrum,Tetrastrum glabrum,Green Alga,(Y.V. Roll) Ahlstrom and Tiffany,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,colonial,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetrastrum,Tetrastrum heteracanthum,Green Alga,(Nordstedt) Chodat,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,colonial,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetrastrum,Tetrastrum sp.,Green Alga,Chodat,Wehr and Sheath 2003,None,N/A,N/A,Wehr and Sheath 2003,colonial,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetrastrum,Tetrastrum staurogeniaeforme,Green Alga,(Schröder) Lemmermann,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,colonial,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Tetrastrum,Tetrastrum triangulare,Green Alga,(Chodat) Komárek,www.algaebase.org,Lemmermannia triangularis,(Chodat) C. Bock and Krienitz,www.algaebase.org,Wehr and Sheath 2003,colonial,planktonic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Thalassionema,Thalassionema nitzschioides,Pennate Diatom,(Grunow) Mereschkowsky,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,colonial,planktonic,marine
Chromista,Ochrophyta,Fragilariophyceae,Thalassionema,Thalassionema sp.,Pennate Diatom,Peragallo,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,colonial,planktonic,marine
Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira cf. decipiens,Centric Diatom,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,freshwater
Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira cf. eccentrica,Centric Diatom,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,benthic,brackish to marine
Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira eccentrica,Centric Diatom,(Ehrenberg) Cleve,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,brackish to marine
Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira rotula,Centric Diatom,Meunier,www.algaebase.org,Thalassiosira gravida,Cleve,www.algaebase.org,Cavalier-Smith 1998,solitary,benthic,marine
Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira sp.,Centric Diatom,Cleve,Wehr and Sheath 2003,None,N/A,N/A,Cavalier-Smith 1998,solitary or colonial,planktonic or benthic,freshwater to marine
Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira tenera,Centric Diatom,Proschkina-Lavrenko,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary or colonial,planktonic,marine
Protozoa,Euglenozoa,Euglenophyceae,Trachelomonas,Trachelomonas abrupta,Euglenoid,Svirenko,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Trachelomonas,Trachelomonas hispida,Euglenoid,(Perty) F. Stein,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Trachelomonas,Trachelomonas sp.,Euglenoid,Ehrenberg,Wehr and Sheath 2003,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Protozoa,Euglenozoa,Euglenophyceae,Trachelomonas,Trachelomonas volvocina,Euglenoid,(Ehrenberg) Ehrenberg,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Chromista,Ochrophyta,Xanthophyceae,Trachychloron,Trachychloron depauperatum,Xanthophyte,Pascher,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Treubaria,Treubaria setigera,Green Alga,(Archer) G.M. Smith,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,freshwater
Plantae,Chlorophyta,Chlorophyceae,Treubaria,Treubaria sp.,Green Alga,C. Bernard,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,freshwater
Chromista,Ochrophyta,Coscinodiscophyceae,Triceratium,Triceratium sp.,Centric Diatom,Ehrenberg,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic or benthic,marine
Plantae,Chlorophyta,Chlorophyceae,Trochiscia,Trochiscia sp.,Green Alga,Kützing,Wehr and Sheath 2003,None,N/A,N/A,Wehr and Sheath 2003,solitary,planktonic,freshwater
Chromista,Ochrophyta,Bacillariophyceae,Tryblionella,Tryblionella acuminata,Pennate Diatom,W. Smith,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,marine
Chromista,Ochrophyta,Bacillariophyceae,Tryblionella,Tryblionella calida,Pennate Diatom,(Grunow) D.G. Mann,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,marine
Chromista,Ochrophyta,Bacillariophyceae,Tryblionella,Tryblionella cf. acuminata,Pennate Diatom,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,benthic,marine
Chromista,Ochrophyta,Bacillariophyceae,Tryblionella,Tryblionella cf. apiculata,Pennate Diatom,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,benthic,marine
Chromista,Ochrophyta,Bacillariophyceae,Tryblionella,Tryblionella cf. calida,Pennate Diatom,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,benthic,freshwater
Chromista,Ochrophyta,Bacillariophyceae,Tryblionella,Tryblionella cf. hungarica,Pennate Diatom,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,benthic,marine
Chromista,Ochrophyta,Bacillariophyceae,Tryblionella,Tryblionella granulata,Pennate Diatom,(Grunow) D.G. Mann,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,freshwater to marine
Chromista,Ochrophyta,Bacillariophyceae,Tryblionella,Tryblionella levidensis,Pennate Diatom,W. Smith,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,freshwater to marine
Chromista,Ochrophyta,Bacillariophyceae,Tryblionella,Tryblionella persuadens,Pennate Diatom,"(Cholnoki) K.P. Cavalcante, P.I. Tremarin & T.A.V. Ludwig",www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,marine
Chromista,Ochrophyta,Bacillariophyceae,Tryblionella,Tryblionella sp.,Pennate Diatom,W. Smith,Wehr and Sheath 2003,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,freshwater to marine
Chromista,Ochrophyta,Bacillariophyceae,Tryblionella,Tryblionella victoriae,Pennate Diatom,Grunow,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,marine
Chromista,Ochrophyta,Fragilariophyceae,Ulnaria,Ulnaria cf. acus,Pennate Diatom,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Ulnaria,Ulnaria cf. delicatissima,Pennate Diatom,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Ulnaria,Ulnaria cf. ulna,Pennate Diatom,Unknown,Unknown,Unknown,Unknown,Unknown,Cavalier-Smith 1998,solitary,planktonic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Ulnaria,Ulnaria contracta,Pennate Diatom,(Østrup) E.A. Morales & M.L. Vis,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,benthic,freshwater
Chromista,Ochrophyta,Fragilariophyceae,Ulnaria,Ulnaria sp.,Pennate Diatom,(Kützing) Compère,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater to marine
Chromista,Ochrophyta,Fragilariophyceae,Ulnaria,Ulnaria ulna,Pennate Diatom,(Nitzsch) P. Compère,www.algaebase.org,None,N/A,N/A,Cavalier-Smith 1998,solitary,planktonic,freshwater
Plantae,Chlorophyta,Ulvophyceae,Ulothrix,Ulothrix sp.,Green Alga,Kützing,Wehr and Sheath 2003,None,N/A,N/A,Wehr and Sheath 2003,filamentous,floating or benthic,freshwater to marine
Plantae,Chlorophyta,Ulvophyceae,Ulothrix,Ulothrix subconstricta,Green Alga,G.S. West,www.algaebase.org,Gloeotila subconstricta,(G.S. West) Printz,www.algaebase.org,Wehr and Sheath 2003,filamentous,floating or benthic,freshwater
Plantae,Chlorophyta,Ulvophyceae,Ulothrix,Ulothrix subtilissima,Green Alga,Rabenhorst,www.algaebase.org,Klebsormidium subtile,"(Kützing) Mikhailyuk, Glaser, Holzinger and Karsten",www.algaebase.org,Wehr and Sheath 2003,filamentous,floating or benthic,freshwater
Plantae,Chlorophyta,Ulvophyceae,Ulothrix,Ulothrix tenuissima,Green Alga,Kützing,www.algaebase.org,None,N/A,N/A,Wehr and Sheath 2003,filamentous,floating or benthic,freshwater
