# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-11-18 16:38:05 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11455478 SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11455478
#            TS   parameter     Description
#         16209       00010     Temperature, water, degrees Celsius, [HYDRO EXO]
#         16210       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, [HYDRO EXO]
#         16212       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), MEDIAN TS087: YSI model 6136
#         16214       00010     Temperature, water, degrees Celsius, BGC PROJECT
#         16215       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, BGC PROJECT
#         16218       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), BGC PROJECT
#        248800       32316     Chlorophyll fluorescence (fChl), water, in situ, concentration estimated from reference material, micrograms per liter as chlorophyll, BGC PROJECT
#        257815       00480     Salinity, water, unfiltered, parts per thousand, BGC PROJECT
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	16214_00010	16214_00010_cd	16215_00095	16215_00095_cd	16218_63680	16218_63680_cd	248800_32316	248800_32316_cd	257815_00480	257815_00480_cd
USGS	11455478	2020-09-24 17:00	PST	21.3	P	729	P	7.6	P	2.6	P	0.3	P
USGS	11455478	2020-09-24 17:15	PST	21.3	P	742	P	7.9	P	2.7	P	0.3	P
USGS	11455478	2020-09-24 17:30	PST	21.3	P	777	P	8.3	P	2.6	P	0.4	P
USGS	11455478	2020-09-24 17:45	PST	21.3	P	868	P	9.0	P	2.6	P	0.4	P
USGS	11455478	2020-09-24 18:00	PST	21.2	P	953	P	8.5	P	2.4	P	0.5	P
USGS	11455478	2020-09-24 18:15	PST	21.2	P	1150	P	9.6	P	2.4	P	0.6	P
USGS	11455478	2020-09-24 18:30	PST	21.2	P	1340	P	11.7	P	2.4	P	0.6	P
USGS	11455478	2020-09-24 18:45	PST	21.2	P	1460	P	13.0	P	2.6	P	0.7	P
USGS	11455478	2020-09-24 19:00	PST	21.1	P	1690	P	11.1	P	2.4	P	0.8	P
USGS	11455478	2020-09-24 19:15	PST	21.1	P	2250	P	11.6	P	2.2	P	1.1	P
USGS	11455478	2020-09-24 19:30	PST	21.1	P	2350	P	15.1	P	2.4	P	1.2	P
USGS	11455478	2020-09-24 19:45	PST	21.0	P	2770	P	14.2	P	2.2	P	1.4	P
USGS	11455478	2020-09-24 20:00	PST	21.0	P	3050	P	17.4	P	2.5	P	1.6	P
USGS	11455478	2020-09-24 20:15	PST	21.0	P	3210	P	16.7	P	2.4	P	1.7	P
USGS	11455478	2020-09-24 20:30	PST	21.0	P	3510	P	19.3	P	2.6	P	1.8	P
USGS	11455478	2020-09-24 20:45	PST	21.0	P	3740	P	21.2	P	2.7	P	1.9	P
USGS	11455478	2020-09-24 21:00	PST	21.0	P	4120	P	16.2	P	2.5	P	2.2	P
USGS	11455478	2020-09-24 21:15	PST	21.0	P	4380	P	15.0	P	2.5	P	2.3	P
USGS	11455478	2020-09-24 21:30	PST	21.1	P	4590	P	14.0	P	2.6	P	2.4	P
USGS	11455478	2020-09-24 21:45	PST	21.0	P	4860	P	12.3	P	2.6	P	2.6	P
USGS	11455478	2020-09-24 22:00	PST	21.0	P	5030	P	11.6	P	2.4	P	2.7	P
USGS	11455478	2020-09-24 22:15	PST	21.0	P	5110	P	12.0	P	2.5	P	2.7	P
USGS	11455478	2020-09-24 22:30	PST	21.0	P	5210	P	10.6	P	2.4	P	2.8	P
USGS	11455478	2020-09-24 22:45	PST	21.0	P	5060	P	10.4	P	2.3	P	2.7	P
USGS	11455478	2020-09-24 23:00	PST	21.0	P	5030	P	10.0	P	2.3	P	2.7	P
USGS	11455478	2020-09-24 23:15	PST	21.0	P	4950	P	8.7	P	2.2	P	2.6	P
USGS	11455478	2020-09-24 23:30	PST	21.0	P	4780	P	8.1	P	2.1	P	2.5	P
USGS	11455478	2020-09-24 23:45	PST	20.9	P	4440	P	7.6	P	2.0	P	2.3	P
USGS	11455478	2020-09-25 00:00	PST	21.0	P	4160	P	7.8	P	2.0	P	2.2	P
USGS	11455478	2020-09-25 00:15	PST	20.9	P	3510	P	7.8	P	2.0	P	1.8	P
USGS	11455478	2020-09-25 00:30	PST	20.9	P	3240	P	11.8	P	2.0	P	1.7	P
USGS	11455478	2020-09-25 00:45	PST	20.9	P	2900	P	15.2	P	2.0	P	1.5	P
USGS	11455478	2020-09-25 01:00	PST	20.9	P	2480	P	14.3	P	1.8	P	1.3	P
USGS	11455478	2020-09-25 01:15	PST	20.9	P	2140	P	13.8	P	1.9	P	1.1	P
USGS	11455478	2020-09-25 01:30	PST	21.0	P	1820	P	13.7	P	2.3	P	0.9	P
USGS	11455478	2020-09-25 01:45	PST	21.0	P	1600	P	13.9	P	2.5	P	0.8	P
USGS	11455478	2020-09-25 02:00	PST	21.0	P	1330	P	14.3	P	2.5	P	0.6	P
USGS	11455478	2020-09-25 02:15	PST	21.0	P	1070	P	14.9	P	2.6	P	0.5	P
USGS	11455478	2020-09-25 02:30	PST	21.0	P	893	P	15.8	P	2.5	P	0.4	P
USGS	11455478	2020-09-25 02:45	PST	21.0	P	762	P	16.7	P	2.6	P	0.4	P
USGS	11455478	2020-09-25 03:00	PST	21.0	P	638	P	20.2	P	3.0	P	0.3	P
USGS	11455478	2020-09-25 03:15	PST	21.0	P	556	P	15.0	P	2.8	P	0.3	P
USGS	11455478	2020-09-25 03:30	PST	21.0	P	509	P	13.3	P	2.7	P	0.2	P
USGS	11455478	2020-09-25 03:45	PST	21.0	P	457	P	12.3	P	2.9	P	0.2	P
USGS	11455478	2020-09-25 04:00	PST	20.9	P	411	P	10.8	P	3.1	P	0.2	P
USGS	11455478	2020-09-25 04:15	PST	20.9	P	361	P	10.0	P	2.9	P	0.2	P
USGS	11455478	2020-09-25 04:30	PST	20.9	P	316	P	9.8	P	2.8	P	0.1	P
USGS	11455478	2020-09-25 04:45	PST	20.9	P	288	P	8.9	P	2.7	P	0.1	P
USGS	11455478	2020-09-25 05:00	PST	20.9	P	271	P	8.1	P	2.4	P	0.1	P
USGS	11455478	2020-09-25 05:15	PST	20.9	P	258	P	7.1	P	2.4	P	0.1	P
USGS	11455478	2020-09-25 05:30	PST	20.9	P	238	P	6.3	P	2.4	P	0.1	P
USGS	11455478	2020-09-25 05:45	PST	20.9	P	224	P	6.6	P	2.3	P	0.1	P
USGS	11455478	2020-09-25 06:00	PST	20.9	P	217	P	6.8	P	2.3	P	0.1	P
USGS	11455478	2020-09-25 06:15	PST	20.9	P	212	P	5.5	P	2.2	P	0.1	P
USGS	11455478	2020-09-25 06:30	PST	20.9	P	208	P	4.8	P	2.0	P	0.1	P
USGS	11455478	2020-09-25 06:45	PST	20.9	P	205	P	5.3	P	2.2	P	0.1	P
USGS	11455478	2020-09-25 07:00	PST	20.9	P	205	P	4.7	P	2.0	P	0.1	P
USGS	11455478	2020-09-25 07:15	PST	20.9	P	205	P	5.1	P	2.3	P	0.1	P
USGS	11455478	2020-09-25 07:30	PST	20.9	P	207	P	3.7	P	2.8	P	0.1	P
USGS	11455478	2020-09-25 07:45	PST	20.9	P	211	P	3.6	P	2.0	P	0.1	P
USGS	11455478	2020-09-25 08:00	PST	20.9	P	219	P	3.4	P	2.0	P	0.1	P
USGS	11455478	2020-09-25 08:15	PST	20.9	P	229	P	3.3	P	2.1	P	0.1	P
USGS	11455478	2020-09-25 08:30	PST	20.9	P	242	P	3.6	P	2.2	P	0.1	P
USGS	11455478	2020-09-25 08:45	PST	20.8	P	275	P	5.5	P	2.2	P	0.1	P
USGS	11455478	2020-09-25 09:00	PST	20.8	P	292	P	6.4	P	2.3	P	0.1	P
USGS	11455478	2020-09-25 09:15	PST	20.9	P	472	P	6.7	P	2.3	P	0.2	P
USGS	11455478	2020-09-25 09:30	PST	20.9	P	575	P	7.6	P	2.2	P	0.3	P
USGS	11455478	2020-09-25 09:45	PST	20.8	P	612	P	7.4	P	2.3	P	0.3	P
USGS	11455478	2020-09-25 10:00	PST	20.9	P	775	P	9.6	P	2.5	P	0.4	P
USGS	11455478	2020-09-25 10:15	PST	20.9	P	939	P	11.0	P	2.5	P	0.4	P
USGS	11455478	2020-09-25 10:30	PST	20.9	P	998	P	9.8	P	2.5	P	0.5	P
USGS	11455478	2020-09-25 10:45	PST	21.0	P	1020	P	9.4	P	2.5	P	0.5	P
USGS	11455478	2020-09-25 11:00	PST	21.0	P	1100	P	9.9	P	2.4	P	0.5	P
USGS	11455478	2020-09-25 11:15	PST	21.0	P	1230	P	17.6	P	2.6	P	0.6	P
USGS	11455478	2020-09-25 11:30	PST	20.9	P	1390	P	15.4	P	2.6	P	0.7	P
USGS	11455478	2020-09-25 11:45	PST	21.0	P	1470	P	12.5	P	2.7	P	0.7	P
USGS	11455478	2020-09-25 12:00	PST	21.0	P	1630	P	12.7	P	2.8	P	0.8	P
USGS	11455478	2020-09-25 12:15	PST	20.9	P	2090	P	14.3	P	2.9	P	1.0	P
USGS	11455478	2020-09-25 12:30	PST	20.9	P	2220	P	14.9	P	2.9	P	1.1	P
USGS	11455478	2020-09-25 12:45	PST	20.9	P	2360	P	14.2	P	3.0	P	1.2	P
USGS	11455478	2020-09-25 13:00	PST	20.9	P	2430	P	14.6	P	2.9	P	1.2	P
USGS	11455478	2020-09-25 13:15	PST	20.9	P	2470	P	11.4	P	3.1	P	1.3	P
USGS	11455478	2020-09-25 13:30	PST	20.9	P	2480	P	9.9	P	2.6	P	1.3	P
USGS	11455478	2020-09-25 13:45	PST	20.9	P	2460	P	9.6	P	2.7	P	1.3	P
USGS	11455478	2020-09-25 14:00	PST	20.9	P	2470	P	8.6	P	2.5	P	1.3	P
USGS	11455478	2020-09-25 14:15	PST	21.0	P	2410	P	9.3	P	2.5	P	1.2	P
USGS	11455478	2020-09-25 14:30	PST	21.0	P	2220	P	8.2	P	2.5	P	1.1	P
USGS	11455478	2020-09-25 14:45	PST	21.0	P	1960	P	8.2	P	2.7	P	1.0	P
USGS	11455478	2020-09-25 15:00	PST	21.0	P	1780	P	7.2	P	2.7	P	0.9	P
USGS	11455478	2020-09-25 15:15	PST	21.4	P	1710	P	6.6	P	2.6	P	0.8	P
USGS	11455478	2020-09-25 15:30	PST	21.4	P	1130	P	6.1	P	2.7	P	0.5	P
USGS	11455478	2020-09-25 15:45	PST	21.3	P	1150	P	6.6	P	2.4	P	0.6	P
USGS	11455478	2020-09-25 16:00	PST	21.3	P	1070	P	8.6	P	2.4	P	0.5	P
USGS	11455478	2020-09-25 16:15	PST	21.2	P	999	P	8.9	P	2.4	P	0.5	P
USGS	11455478	2020-09-25 16:30	PST	21.2	P	933	P	8.6	P	2.4	P	0.4	P
USGS	11455478	2020-09-25 16:45	PST	21.2	P	873	P	8.2	P	2.5	P	0.4	P
USGS	11455478	2020-09-25 17:00	PST	21.2	P	827	P	7.9	P	2.4	P	0.4	P
USGS	11455478	2020-09-25 17:15	PST	21.2	P	785	P	7.1	P	2.4	P	0.4	P
USGS	11455478	2020-09-25 17:30	PST	21.1	P	748	P	7.2	P	2.5	P	0.3	P
USGS	11455478	2020-09-25 17:45	PST	21.1	P	724	P	7.2	P	2.6	P	0.3	P
USGS	11455478	2020-09-25 18:00	PST	21.1	P	708	P	7.3	P	2.6	P	0.3	P
USGS	11455478	2020-09-25 18:15	PST	21.1	P	700	P	6.3	P	2.8	P	0.3	P
USGS	11455478	2020-09-25 18:30	PST	21.1	P	711	P	6.0	P	2.7	P	0.3	P
USGS	11455478	2020-09-25 18:45	PST	21.1	P	717	P	5.8	P	2.6	P	0.3	P
USGS	11455478	2020-09-25 19:00	PST	21.1	P	731	P	5.5	P	2.6	P	0.3	P
USGS	11455478	2020-09-25 19:15	PST	21.1	P	758	P	5.3	P	2.4	P	0.4	P
USGS	11455478	2020-09-25 19:30	PST	21.1	P	819	P	5.5	P	2.6	P	0.4	P
USGS	11455478	2020-09-25 19:45	PST	21.2	P	971	P	10.1	P	2.7	P	0.5	P
USGS	11455478	2020-09-25 20:00	PST	21.1	P	975	P	6.9	P	2.4	P	0.5	P
USGS	11455478	2020-09-25 20:15	PST	21.1	P	1050	P	6.1	P	2.3	P	0.5	P
USGS	11455478	2020-09-25 20:30	PST	21.0	P	1160	P	7.8	P	2.3	P	0.6	P
USGS	11455478	2020-09-25 20:45	PST	21.0	P	1300	P	7.4	P	2.3	P	0.6	P
USGS	11455478	2020-09-25 21:00	PST	21.0	P	1450	P	10.2	P	2.4	P	0.7	P
USGS	11455478	2020-09-25 21:15	PST	21.0	P	1770	P	13.0	P	2.5	P	0.9	P
USGS	11455478	2020-09-25 21:30	PST	21.0	P	2350	P	12.7	P	3.1	P	1.2	P
USGS	11455478	2020-09-25 21:45	PST	21.0	P	2500	P	12.2	P	2.6	P	1.3	P
USGS	11455478	2020-09-25 22:00	PST	21.0	P	3060	P	18.1	P	2.8	P	1.6	P
USGS	11455478	2020-09-25 22:15	PST	21.0	P	3250	P	12.4	P	2.5	P	1.7	P
USGS	11455478	2020-09-25 22:30	PST	20.9	P	3690	P	13.1	P	2.4	P	1.9	P
USGS	11455478	2020-09-25 22:45	PST	20.9	P	4030	P	14.9	P	2.4	P	2.1	P
USGS	11455478	2020-09-25 23:00	PST	20.9	P	3910	P	14.3	P	2.5	P	2.0	P
USGS	11455478	2020-09-25 23:15	PST	20.9	P	3950	P	12.2	P	2.3	P	2.1	P
USGS	11455478	2020-09-25 23:30	PST	20.9	P	4300	P	8.4	P	2.3	P	2.3	P
USGS	11455478	2020-09-25 23:45	PST	20.9	P	4390	P	7.6	P	2.2	P	2.3	P
USGS	11455478	2020-09-26 00:00	PST	20.8	P	4130	P	6.6	P	2.1	P	2.2	P
USGS	11455478	2020-09-26 00:15	PST	21.0	P	4020	P	6.1	P	2.2	P	2.1	P
USGS	11455478	2020-09-26 00:30	PST	20.9	P	3840	P	6.9	P	2.1	P	2.0	P
USGS	11455478	2020-09-26 00:45	PST	20.8	P	3470	P	9.1	P	2.0	P	1.8	P
USGS	11455478	2020-09-26 01:00	PST	20.8	P	3220	P	8.2	P	1.9	P	1.7	P
USGS	11455478	2020-09-26 01:15	PST	20.8	P	3080	P	7.6	P	2.0	P	1.6	P
USGS	11455478	2020-09-26 01:30	PST	20.8	P	2820	P	7.3	P	2.0	P	1.4	P
USGS	11455478	2020-09-26 01:45	PST	20.8	P	2490	P	10.3	P	2.1	P	1.3	P
USGS	11455478	2020-09-26 02:00	PST	20.8	P	2310	P	12.5	P	2.2	P	1.2	P
USGS	11455478	2020-09-26 02:15	PST	20.9	P	2120	P	15.0	P	2.3	P	1.1	P
USGS	11455478	2020-09-26 02:30	PST	20.9	P	1800	P	13.5	P	2.4	P	0.9	P
USGS	11455478	2020-09-26 02:45	PST	20.9	P	1510	P	13.9	P	2.5	P	0.7	P
USGS	11455478	2020-09-26 03:00	PST	20.9	P	1280	P	14.0	P	2.6	P	0.6	P
USGS	11455478	2020-09-26 03:15	PST	21.0	P	1000	P	13.4	P	2.6	P	0.5	P
USGS	11455478	2020-09-26 03:30	PST	21.0	P	787	P	14.3	P	2.6	P	0.4	P
USGS	11455478	2020-09-26 03:45	PST	20.9	P	671	P	12.9	P	2.6	P	0.3	P
USGS	11455478	2020-09-26 04:00	PST	20.9	P	591	P	10.5	P	2.5	P	0.3	P
USGS	11455478	2020-09-26 04:15	PST	20.9	P	526	P	10.5	P	2.5	P	0.2	P
USGS	11455478	2020-09-26 04:30	PST	20.9	P	472	P	8.6	P	2.3	P	0.2	P
USGS	11455478	2020-09-26 04:45	PST	20.9	P	431	P	9.8	P	2.5	P	0.2	P
USGS	11455478	2020-09-26 05:00	PST	20.9	P	366	P	8.4	P	2.4	P	0.2	P
USGS	11455478	2020-09-26 05:15	PST	20.9	P	319	P	8.7	P	2.4	P	0.1	P
USGS	11455478	2020-09-26 05:30	PST	20.9	P	286	P	8.4	P	2.4	P	0.1	P
USGS	11455478	2020-09-26 05:45	PST	20.9	P	249	P	7.8	P	2.3	P	0.1	P
USGS	11455478	2020-09-26 06:00	PST	20.9	P	231	P	8.2	P	2.4	P	0.1	P
USGS	11455478	2020-09-26 06:15	PST	20.9	P	218	P	6.5	P	2.1	P	0.1	P
USGS	11455478	2020-09-26 06:30	PST	20.9	P	210	P	6.4	P	2.0	P	0.1	P
USGS	11455478	2020-09-26 06:45	PST	20.9	P	200	P	6.6	P	1.9	P	0.1	P
USGS	11455478	2020-09-26 07:00	PST	20.9	P	195	P	5.7	P	1.8	P	0.1	P
USGS	11455478	2020-09-26 07:15	PST	20.9	P	192	P	7.8	P	1.8	P	0.1	P
USGS	11455478	2020-09-26 07:30	PST	20.9	P	191	P	6.8	P	1.8	P	0.1	P
USGS	11455478	2020-09-26 07:45	PST	20.9	P	190	P	5.0	P	1.8	P	0.1	P
USGS	11455478	2020-09-26 08:00	PST	20.9	P	190	P	4.6	P	1.8	P	0.1	P
USGS	11455478	2020-09-26 08:15	PST	20.9	P	190	P	3.4	P	1.9	P	0.1	P
USGS	11455478	2020-09-26 08:30	PST	20.9	P	191	P	3.6	P	1.9	P	0.1	P
USGS	11455478	2020-09-26 08:45	PST	20.9	P	193	P	3.0	P	1.8	P	0.1	P
USGS	11455478	2020-09-26 09:00	PST	20.9	P	198	P	3.3	P	2.0	P	0.1	P
USGS	11455478	2020-09-26 09:15	PST	20.9	P	206	P	3.3	P	2.0	P	0.1	P
USGS	11455478	2020-09-26 09:30	PST	20.9	P	220	P	3.7	P	3.0	P	0.1	P
USGS	11455478	2020-09-26 09:45	PST	20.9	P	262	P	5.3	P	2.8	P	0.1	P
USGS	11455478	2020-09-26 10:00	PST	20.9	P	280	P	6.0	P	2.3	P	0.1	P
USGS	11455478	2020-09-26 10:15	PST	20.9	P	328	P	7.3	P	2.3	P	0.1	P
USGS	11455478	2020-09-26 10:30	PST	20.9	P	498	P	7.5	P	2.2	P	0.2	P
USGS	11455478	2020-09-26 10:45	PST	20.9	P	635	P	7.8	P	2.2	P	0.3	P
USGS	11455478	2020-09-26 11:00	PST	21.0	P	658	P	8.2	P	2.3	P	0.3	P
USGS	11455478	2020-09-26 11:15	PST	21.0	P	744	P	10.4	P	2.5	P	0.3	P
USGS	11455478	2020-09-26 11:30	PST	21.0	P	835	P	10.6	P	2.5	P	0.4	P
USGS	11455478	2020-09-26 11:45	PST	21.0	P	919	P	12.7	P	2.5	P	0.4	P
USGS	11455478	2020-09-26 12:00	PST	21.0	P	933	P	12.4	P	2.5	P	0.4	P
USGS	11455478	2020-09-26 12:15	PST	20.9	P	1080	P	15.7	P	2.6	P	0.5	P
USGS	11455478	2020-09-26 12:30	PST	21.0	P	1150	P	12.6	P	2.5	P	0.6	P
USGS	11455478	2020-09-26 12:45	PST	21.0	P	1390	P	13.9	P	2.7	P	0.7	P
USGS	11455478	2020-09-26 13:00	PST	20.9	P	1850	P	14.8	P	2.7	P	0.9	P
USGS	11455478	2020-09-26 13:15	PST	20.8	P	2060	P	16.2	P	2.8	P	1.0	P
USGS	11455478	2020-09-26 13:30	PST	20.8	P	2160	P	15.5	P	2.6	P	1.1	P
USGS	11455478	2020-09-26 13:45	PST	20.8	P	2230	P	15.4	P	2.8	P	1.1	P
USGS	11455478	2020-09-26 14:00	PST	20.9	P	2250	P	15.0	P	2.9	P	1.1	P
USGS	11455478	2020-09-26 14:15	PST	20.8	P	2300	P	11.4	P	2.8	P	1.2	P
USGS	11455478	2020-09-26 14:30	PST	20.8	P	2330	P	8.6	P	2.2	P	1.2	P
USGS	11455478	2020-09-26 14:45	PST	20.9	P	2270	P	7.5	P	2.2	P	1.1	P
USGS	11455478	2020-09-26 15:00	PST	21.0	P	2260	P	7.6	P	2.2	P	1.1	P
USGS	11455478	2020-09-26 15:15	PST	21.2	P	2080	P	8.5	P	2.5	P	1.0	P
USGS	11455478	2020-09-26 15:30	PST	21.2	P	2060	P	8.8	P	2.3	P	1.0	P
USGS	11455478	2020-09-26 15:45	PST	21.2	P	1920	P	8.3	P	2.3	P	1.0	P
USGS	11455478	2020-09-26 16:00	PST	21.1	P	1650	P	6.9	P	2.2	P	0.8	P
USGS	11455478	2020-09-26 16:15	PST	21.3	P	1260	P	7.1	P	2.6	P	0.6	P
USGS	11455478	2020-09-26 16:30	PST	21.2	P	1070	P	7.5	P	2.5	P	0.5	P
USGS	11455478	2020-09-26 16:45	PST	21.1	P	962	P	9.4	P	2.1	P	0.5	P
USGS	11455478	2020-09-26 17:00	PST	21.2	P	853	P	10.0	P	2.2	P	0.4	P
USGS	11455478	2020-09-26 17:15	PST	21.2	P	818	P	12.0	P	2.4	P	0.4	P
USGS	11455478	2020-09-26 17:30	PST	21.2	P	776	P	11.2	P	2.4	P	0.4	P
USGS	11455478	2020-09-26 17:45	PST	21.2	P	722	P	10.3	P	2.5	P	0.3	P
USGS	11455478	2020-09-26 18:00	PST	21.2	P	662	P	11.0	P	2.6	P	0.3	P
USGS	11455478	2020-09-26 18:15	PST	21.1	P	605	P	9.3	P	2.6	P	0.3	P
USGS	11455478	2020-09-26 18:30	PST	21.1	P	563	P	8.6	P	2.6	P	0.3	P
USGS	11455478	2020-09-26 18:45	PST	21.1	P	540	P	7.3	P	2.6	P	0.2	P
USGS	11455478	2020-09-26 19:00	PST	21.1	P	514	P	7.4	P	2.6	P	0.2	P
USGS	11455478	2020-09-26 19:15	PST	21.1	P	501	P	6.1	P	2.7	P	0.2	P
USGS	11455478	2020-09-26 19:30	PST	21.1	P	501	P	5.4	P	2.8	P	0.2	P
USGS	11455478	2020-09-26 19:45	PST	21.1	P	510	P	8.9	P	2.9	P	0.2	P
USGS	11455478	2020-09-26 20:00	PST	21.1	P	519	P	4.7	P	2.7	P	0.2	P
USGS	11455478	2020-09-26 20:15	PST	21.1	P	539	P	4.6	P	2.8	P	0.2	P
USGS	11455478	2020-09-26 20:30	PST	21.1	P	570	P	5.0	P	2.7	P	0.3	P
USGS	11455478	2020-09-26 20:45	PST	21.1	P	615	P	5.4	P	2.6	P	0.3	P
USGS	11455478	2020-09-26 21:00	PST	21.1	P	685	P	5.5	P	2.4	P	0.3	P
USGS	11455478	2020-09-26 21:15	PST	21.1	P	747	P	8.2	P	2.6	P	0.3	P
USGS	11455478	2020-09-26 21:30	PST	21.1	P	825	P	11.7	P	2.6	P	0.4	P
USGS	11455478	2020-09-26 21:45	PST	21.1	P	1020	P	9.2	P	2.5	P	0.5	P
USGS	11455478	2020-09-26 22:00	PST	21.1	P	1090	P	8.3	P	2.4	P	0.5	P
USGS	11455478	2020-09-26 22:15	PST	21.0	P	1330	P	10.2	P	2.5	P	0.6	P
USGS	11455478	2020-09-26 22:30	PST	21.0	P	1730	P	12.6	P	2.5	P	0.9	P
USGS	11455478	2020-09-26 22:45	PST	21.0	P	2250	P	15.7	P	2.8	P	1.1	P
USGS	11455478	2020-09-26 23:00	PST	21.0	P	2620	P	15.5	P	2.6	P	1.3	P
USGS	11455478	2020-09-26 23:15	PST	21.0	P	2890	P	18.4	P	2.7	P	1.5	P
USGS	11455478	2020-09-26 23:30	PST	21.0	P	2910	P	16.3	P	2.7	P	1.5	P
USGS	11455478	2020-09-26 23:45	PST	21.0	P	2990	P	14.1	P	2.7	P	1.5	P
USGS	11455478	2020-09-27 00:00	PST	21.0	P	3090	P	13.3	P	2.5	P	1.6	P
USGS	11455478	2020-09-27 00:15	PST	21.0	P	3580	P	11.5	P	2.4	P	1.9	P
USGS	11455478	2020-09-27 00:30	PST	21.0	P	3630	P	12.9	P	2.6	P	1.9	P
USGS	11455478	2020-09-27 00:45	PST	21.0	P	3730	P	10.3	P	2.5	P	1.9	P
USGS	11455478	2020-09-27 01:00	PST	21.0	P	3790	P	9.7	P	2.2	P	2.0	P
USGS	11455478	2020-09-27 01:15	PST	21.0	P	3770	P	10.0	P	2.2	P	2.0	P
USGS	11455478	2020-09-27 01:30	PST	21.0	P	3560	P	10.5	P	2.2	P	1.9	P
USGS	11455478	2020-09-27 01:45	PST	21.0	P	3510	P	7.0	P	2.1	P	1.8	P
USGS	11455478	2020-09-27 02:00	PST	21.0	P	3050	P	7.3	P	2.1	P	1.6	P
USGS	11455478	2020-09-27 02:15	PST	21.0	P	2910	P	8.0	P	2.0	P	1.5	P
USGS	11455478	2020-09-27 02:30	PST	20.8	P	2480	P	7.9	P	1.9	P	1.3	P
USGS	11455478	2020-09-27 02:45	PST	20.9	P	2380	P	10.1	P	2.0	P	1.2	P
USGS	11455478	2020-09-27 03:00	PST	20.9	P	2150	P	13.2	P	2.0	P	1.1	P
USGS	11455478	2020-09-27 03:15	PST	20.9	P	1960	P	12.2	P	1.9	P	1.0	P
USGS	11455478	2020-09-27 03:30	PST	21.0	P	1660	P	12.0	P	2.0	P	0.8	P
USGS	11455478	2020-09-27 03:45	PST	21.0	P	1390	P	12.7	P	2.2	P	0.7	P
USGS	11455478	2020-09-27 04:00	PST	21.0	P	1100	P	14.4	P	2.5	P	0.5	P
USGS	11455478	2020-09-27 04:15	PST	21.0	P	788	P	18.0	P	2.8	P	0.4	P
USGS	11455478	2020-09-27 04:30	PST	21.0	P	637	P	12.4	P	2.4	P	0.3	P
USGS	11455478	2020-09-27 04:45	PST	20.9	P	572	P	10.1	P	2.4	P	0.3	P
USGS	11455478	2020-09-27 05:00	PST	20.9	P	506	P	9.3	P	2.3	P	0.2	P
USGS	11455478	2020-09-27 05:15	PST	20.9	P	453	P	9.8	P	2.4	P	0.2	P
USGS	11455478	2020-09-27 05:30	PST	20.9	P	406	P	8.6	P	2.3	P	0.2	P
USGS	11455478	2020-09-27 05:45	PST	20.9	P	364	P	8.1	P	2.3	P	0.2	P
USGS	11455478	2020-09-27 06:00	PST	20.9	P	327	P	8.0	P	2.4	P	0.1	P
USGS	11455478	2020-09-27 06:15	PST	20.9	P	296	P	8.0	P	2.2	P	0.1	P
USGS	11455478	2020-09-27 06:30	PST	20.9	P	264	P	7.5	P	2.1	P	0.1	P
USGS	11455478	2020-09-27 06:45	PST	20.9	P	240	P	6.9	P	2.0	P	0.1	P
USGS	11455478	2020-09-27 07:00	PST	20.9	P	222	P	8.2	P	2.1	P	0.1	P
USGS	11455478	2020-09-27 07:15	PST	20.9	P	206	P	6.8	P	2.0	P	0.1	P
USGS	11455478	2020-09-27 07:30	PST	20.9	P	197	P	5.8	P	1.9	P	0.1	P
USGS	11455478	2020-09-27 07:45	PST	21.0	P	191	P	5.4	P	1.9	P	0.1	P
USGS	11455478	2020-09-27 08:00	PST	21.0	P	188	P	5.4	P	1.8	P	0.1	P
USGS	11455478	2020-09-27 08:15	PST	21.0	P	187	P	5.2	P	1.8	P	0.1	P
USGS	11455478	2020-09-27 08:30	PST	21.0	P	185	P	4.5	P	2.1	P	0.1	P
USGS	11455478	2020-09-27 08:45	PST	21.0	P	185	P	4.2	P			0.1	P
USGS	11455478	2020-09-27 09:00	PST	21.0	P	185	P	4.1	P			0.1	P
