station,collected_by,date,time_pst,kingdom,phylum,class,genus,taxon,phyto_form,organisms_per_ml,cells_per_ml,biovolume_per_ml
STN_610,FMWT,2022-09-13,08:34:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,Navicula sp.,i,67.6,67.6,11466.4
STN_610,FMWT,2022-09-13,08:34:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,67.6,67.6,45336.3
STN_610,FMWT,2022-09-13,08:34:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,67.6,67.6,22361.8
STN_610,FMWT,2022-09-13,08:34:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,27801.1,55602.2,10008.4
MONT,FMWT,2022-09-13,09:16:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,575,575,63400.9
MONT,FMWT,2022-09-13,09:16:00,Chromista,Bacillariophyta,Bacillariophyceae,Gyrosigma,Gyrosigma sp.,i,191.7,191.7,360021.8
MONT,FMWT,2022-09-13,09:16:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,383.3,383.3,1605.6
MONT,FMWT,2022-09-13,09:16:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,74170,148340.1,26701.2
MONT,FMWT,2022-09-13,09:16:00,Bacteria,Cyanobacteria,Cyanophyceae,Microcystis,cf. Microcystis sp.,c,2108.2,3066.5,95242.2
STN_609,FMWT,2022-09-13,09:27:00,Chromista,Ochrophyta,Coscinodiscophyceae,Chaetoceros,Chaetoceros sp.,i,6005.2,6005.2,5338530.6
STN_609,FMWT,2022-09-13,09:27:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,127.8,127.8,47603.4
STN_609,FMWT,2022-09-13,09:27:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,511.1,511.1,90093.9
STN_609,FMWT,2022-09-13,09:27:00,Chromista,Bacillariophyta,Bacillariophyceae,Gyrosigma,Gyrosigma sp.,i,511.1,511.1,1838846.7
STN_609,FMWT,2022-09-13,09:27:00,Chromista,Ochrophyta,Fragilariophyceae,Staurosira,Staurosira venter,i,127.8,127.8,7537.3
STN_609,FMWT,2022-09-13,09:27:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,44463.7,88927.4,16006.9
EMP_NZS42,FMWT,2022-09-13,10:21:00,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscus,cf. Coscinodiscus sp.,i,164.3,164.3,141729.5
EMP_NZS42,FMWT,2022-09-13,10:21:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,164.3,164.3,5127343
EMP_NZS42,FMWT,2022-09-13,10:21:00,Plantae,Chlorophyta,Chlorophyceae,Nephroselmis,cf. Nephroselmis sp.,i,164.3,164.3,1344
EMP_NZS42,FMWT,2022-09-13,10:21:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,67188.4,134376.7,24187.8
EMP_NZS42,FMWT,2022-09-13,10:21:00,Protozoa,Euglenozoa,Euglenophyceae,Euglena,Euglena sp.,i,164.3,164.3,234339.5
FMWT_605,FMWT,2022-09-13,10:53:00,Chromista,Ochrophyta,Coscinodiscophyceae,Chaetoceros,Chaetoceros sp.,i,1758.7,1758.7,1850112.9
FMWT_605,FMWT,2022-09-13,10:53:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,135.3,135.3,21528
FMWT_605,FMWT,2022-09-13,10:53:00,Chromista,Bacillariophyta,Bacillariophyceae,Cylindrotheca,Cylindrotheca closterium,i,135.3,135.3,11197.3
FMWT_605,FMWT,2022-09-13,10:53:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,135.3,135.3,45642.6
FMWT_605,FMWT,2022-09-13,10:53:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,52084.8,104169.5,18750.5
FMWT_606,FMWT,2022-09-20,10:23:00,Chromista,Ochrophyta,Coscinodiscophyceae,Chaetoceros,Chaetoceros sp.,i,54.8,54.8,93150.6
FMWT_606,FMWT,2022-09-20,10:23:00,Chromista,Bacillariophyta,Bacillariophyceae,Surirella,cf. Surirella sp.,i,54.8,54.8,48092.1
FMWT_606,FMWT,2022-09-20,10:23:00,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,Chlamydomonas sp.,i,164.3,164.3,47404.4
FMWT_606,FMWT,2022-09-20,10:23:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,219,219,917.5
FMWT_606,FMWT,2022-09-20,10:23:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,273.8,273.8,212339.8
FMWT_606,FMWT,2022-09-20,10:23:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,109.5,109.5,38555
FMWT_606,FMWT,2022-09-20,10:23:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,21136.7,42273.4,7609.2
EMP_NZ028,EMP,2022-09-20,11:25:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,46,46,8763.8
EMP_NZ028,EMP,2022-09-20,11:25:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,92,92,446.1
EMP_NZ028,EMP,2022-09-20,11:25:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,46,46,11786.1
EMP_NZ028,EMP,2022-09-20,11:25:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,18306.8,36613.6,6590.4
EMP_NZS42,EMP,2022-09-20,12:50:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,306.6,306.6,48158.7
EMP_NZS42,EMP,2022-09-20,12:50:00,Chromista,Bacillariophyta,Bacillariophyceae,Tryblionella,Tryblionella sp.,i,153.3,153.3,817167.2
EMP_NZS42,EMP,2022-09-20,12:50:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,61022.6,122045.2,21968.1
EMP_NZ032,EMP,2022-09-20,13:55:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,cf. Cocconeis sp.,i,85.2,85.2,16119.1
EMP_NZ032,EMP,2022-09-20,13:55:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,cf. Cyclotella sp.,i,85.2,85.2,5874.3
EMP_NZ032,EMP,2022-09-20,13:55:00,Chromista,Ochrophyta,Fragilariophyceae,Staurosira,Staurosira sp.,i,85.2,85.2,16027.5
EMP_NZ032,EMP,2022-09-20,13:55:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,85.2,85.2,31749.7
EMP_NZ032,EMP,2022-09-20,13:55:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,34668.1,69336.1,12480.5
FMWT_704,FMWT,2022-09-21,07:07:00,Chromista,Ochrophyta,Coscinodiscophyceae,Coscinodiscus,Coscinodiscus sp.,i,93.9,93.9,3226570.4
FMWT_704,FMWT,2022-09-21,07:07:00,Chromista,Cryptophyta,Cryptophyceae,Chroomonas,Chroomonas sp.,i,93.9,93.9,7167.4
FMWT_704,FMWT,2022-09-21,07:07:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,93.9,93.9,27631.9
FMWT_704,FMWT,2022-09-21,07:07:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,37736.3,75472.5,13585.1
FMWT_706,FMWT,2022-09-21,07:27:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,Navicula sp.,i,32.9,32.9,6757
FMWT_706,FMWT,2022-09-21,07:27:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,32.9,32.9,2923.6
FMWT_706,FMWT,2022-09-21,07:27:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,13470.5,26941.1,4849.4
STN_610,FMWT,2022-09-21,08:35:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,95.8,95.8,12134.8
STN_610,FMWT,2022-09-21,08:35:00,Chromista,Cryptophyta,Cryptophyceae,Chroomonas,Chroomonas sp.,i,95.8,95.8,7316.7
STN_610,FMWT,2022-09-21,08:35:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,41109.8,82219.5,14799.5
MONT,FMWT,2022-09-21,08:56:00,Chromista,Bacillariophyta,Bacillariophyceae,Bacillaria,Bacillaria sp.,i,46,46,132992.2
MONT,FMWT,2022-09-21,08:56:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,46,46,153348.2
MONT,FMWT,2022-09-21,08:56:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,Navicula sp.,i,46,46,175668.8
MONT,FMWT,2022-09-21,08:56:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,19226.7,38453.4,6921.6
STN_609,FMWT,2022-09-21,09:16:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,919.9,919.9,177113.6
STN_609,FMWT,2022-09-21,09:16:00,Chromista,Bacillariophyta,Bacillariophyceae,Cylindrotheca,Cylindrotheca closterium,i,460,460,44827.9
STN_609,FMWT,2022-09-21,09:16:00,Chromista,Bacillariophyta,Bacillariophyceae,Gyrosigma,Gyrosigma sp.,i,57.5,57.5,165831.8
STN_609,FMWT,2022-09-21,09:16:00,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,Chlamydomonas sp.,i,115,115,34817.2
STN_609,FMWT,2022-09-21,09:16:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,460,460,2230.4
STN_609,FMWT,2022-09-21,09:16:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,57.5,57.5,78419.5
STN_609,FMWT,2022-09-21,09:16:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,20756.1,41512.2,7472.2
STN_609,FMWT,2022-09-21,09:16:00,Bacteria,Cyanobacteria,Cyanophyceae,Planktolyngbya,Planktolyngbya sp.,f,345,5404.6,8914.1
FMWT_605,FMWT,2022-09-21,09:52:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,100,100,484.9
FMWT_605,FMWT,2022-09-21,09:52:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,13265.8,26531.6,4775.7
FMWT_519,FMWT,2022-09-21,10:33:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,cf. Cyclotella sp.,i,54.8,54.8,17110.5
FMWT_519,FMWT,2022-09-21,10:33:00,Chromista,Bacillariophyta,Bacillariophyceae,Gyrosigma,Gyrosigma sp.,i,54.8,54.8,150130.7
FMWT_519,FMWT,2022-09-21,10:33:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,21848.5,43697.1,7865.5
FMWT_802,FMWT,2022-09-21,10:57:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,21903.3,43806.6,7885.2
EMP_NZ060,EMP,2022-09-30,07:25:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,63.9,63.9,1687216
EMP_NZ060,EMP,2022-09-30,07:25:00,Chromista,Bacillariophyta,Bacillariophyceae,Entomoneis,Entomoneis sp.,i,63.9,63.9,193429.1
EMP_NZ060,EMP,2022-09-30,07:25:00,Chromista,Bacillariophyta,Bacillariophyceae,Gyrosigma,Gyrosigma fasciola,i,63.9,63.9,91899.8
EMP_NZ060,EMP,2022-09-30,07:25:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,63.9,63.9,6908
EMP_NZ060,EMP,2022-09-30,07:25:00,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,Chlamydomonas sp.,i,63.9,63.9,26905.6
EMP_NZ060,EMP,2022-09-30,07:25:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,127.8,127.8,38188.7
EMP_NZ060,EMP,2022-09-30,07:25:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,25490,50979.9,9176.4
EMP_NZ060,EMP,2022-09-30,07:25:00,Bacteria,Cyanobacteria,Cyanophyceae,Komvophoron,cf. Komvophoron sp.,f,63.9,1533.2,8259.6
EMP_NZ060,EMP,2022-09-30,07:25:00,Bacteria,Cyanobacteria,Cyanophyceae,Merismopedia,Merismopedia sp.,c,255.5,4599.7,31549.3
EMP_NZEZ6,EMP,2022-09-30,08:25:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,63.9,63.9,36058.7
EMP_NZEZ6,EMP,2022-09-30,08:25:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,127.8,127.8,50865.2
EMP_NZEZ6,EMP,2022-09-30,08:25:00,Chromista,Bacillariophyta,Bacillariophyceae,Mayamaea,Mayamaea sp.,i,63.9,63.9,7138.5
EMP_NZEZ6,EMP,2022-09-30,08:25:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,319.4,319.4,1548.9
EMP_NZEZ6,EMP,2022-09-30,08:25:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis lacustris,i,127.8,127.8,181665.1
EMP_NZEZ6,EMP,2022-09-30,08:25:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,638.8,638.8,173176.7
EMP_NZEZ6,EMP,2022-09-30,08:25:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,24851.1,49702.2,8946.4
EMP_NZEZ6,EMP,2022-09-30,08:25:00,Protozoa,Euglenozoa,Euglenophyceae,Lepocinclis,Lepocinclis sp.,i,63.9,63.9,126298.2
EMP_NZ064,EMP,2022-09-30,08:25:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,85.2,85.2,35681.3
EMP_NZ064,EMP,2022-09-30,08:25:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,85.2,85.2,47013.6
EMP_NZ064,EMP,2022-09-30,08:25:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,340.7,340.7,131071.1
EMP_NZ064,EMP,2022-09-30,08:25:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,33901.4,67802.9,12204.5
EMP_NZEZ2,EMP,2022-09-30,09:20:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,cf. Cyclotella sp.,i,90.2,90.2,6219.9
EMP_NZEZ2,EMP,2022-09-30,09:20:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,90.2,90.2,2002.2
EMP_NZEZ2,EMP,2022-09-30,09:20:00,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,cf. Chlamydomonas sp.,i,180.4,180.4,55978.9
EMP_NZEZ2,EMP,2022-09-30,09:20:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,180.4,180.4,76544.2
EMP_NZEZ2,EMP,2022-09-30,09:20:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,451,451,143973.3
EMP_NZEZ2,EMP,2022-09-30,09:20:00,Chromista,Cryptophyta,Cryptophyceae,Teleaulax,Teleaulax amphioxeia,i,180.4,180.4,12884
EMP_NZEZ2,EMP,2022-09-30,09:20:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,35444.7,70889.4,12760.1
STN_610,FMWT,2022-10-05,07:13:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,104.5,104.5,40464.3
STN_610,FMWT,2022-10-05,07:13:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,313.6,313.6,352632.2
STN_610,FMWT,2022-10-05,07:13:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,104.5,104.5,10590.4
STN_610,FMWT,2022-10-05,07:13:00,Plantae,Chlorophyta,Chlorophyceae,Raphidocelis,Raphidocelis sp.,i,104.5,104.5,12702.3
STN_610,FMWT,2022-10-05,07:13:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,45892.4,91784.8,16521.3
MONT,FMWT,2022-10-05,07:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,85.2,85.2,32970.9
MONT,FMWT,2022-10-05,07:40:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,255.5,255.5,220468.2
MONT,FMWT,2022-10-05,07:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Cylindrotheca,Cylindrotheca sp.,i,255.5,255.5,42350.1
MONT,FMWT,2022-10-05,07:40:00,Chromista,Ochrophyta,Fragilariophyceae,Diatoma,cf. Diatoma sp.,i,85.2,85.2,40664.1
MONT,FMWT,2022-10-05,07:40:00,Chromista,Ochrophyta,Fragilariophyceae,Fragilaria,Fragilaria sp.,i,85.2,85.2,190286.5
MONT,FMWT,2022-10-05,07:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Gyrosigma,Gyrosigma sp.,i,85.2,85.2,275888.8
MONT,FMWT,2022-10-05,07:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,Navicula sp.,i,85.2,85.2,92111.9
MONT,FMWT,2022-10-05,07:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia longissima,i,85.2,85.2,263540.2
MONT,FMWT,2022-10-05,07:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,85.2,85.2,2275.5
MONT,FMWT,2022-10-05,07:40:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,85.2,85.2,108437.6
MONT,FMWT,2022-10-05,07:40:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,34497.7,68995.4,12419.2
STN_609,FMWT,2022-10-05,08:03:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,278.8,278.8,39250.7
STN_609,FMWT,2022-10-05,08:03:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,56729.5,113459.1,20422.6
EMP_NZS42,FMWT,2022-10-05,08:51:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,92,92,8186.1
EMP_NZS42,FMWT,2022-10-05,08:51:00,Chromista,Ochrophyta,Fragilariophyceae,Tabellaria,Tabellaria sp.,i,92,92,351733.3
EMP_NZS42,FMWT,2022-10-05,08:51:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,37625.5,75251,13545.2
FMWT_605,FMWT,2022-10-05,09:17:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,209.1,209.1,16605.4
FMWT_605,FMWT,2022-10-05,09:17:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,209.1,209.1,750.9
FMWT_605,FMWT,2022-10-05,09:17:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,69.7,69.7,11889.5
FMWT_605,FMWT,2022-10-05,09:17:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,27458.8,54917.5,9885.2
FMWT_602,FMWT,2022-10-06,11:25:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,36.5,36.5,1849.1
FMWT_602,FMWT,2022-10-06,11:25:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,14894.2,29788.5,5361.9
FMWT_802,FMWT,2022-10-06,13:02:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,cf. Cyclotella sp.,i,73,73,62990.9
FMWT_802,FMWT,2022-10-06,13:02:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,73,73,132736
FMWT_802,FMWT,2022-10-06,13:02:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,30007.5,60015,10802.7
FMWT_519,FMWT,2022-10-07,07:04:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,184,184,20147.4
FMWT_519,FMWT,2022-10-07,07:04:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,101193.2,202386.5,36429.6
FMWT_704,FMWT,2022-10-11,08:35:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,21916.2,43832.4,7889.8
FMWT_706,FMWT,2022-10-11,10:10:00,Chromista,Ochrophyta,Fragilariophyceae,Fragilaria,Fragilaria crotonensis,i,287.5,287.5,786662.5
FMWT_706,FMWT,2022-10-11,10:10:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,40630.6,81261.2,14627
EMP_NZ060,EMP,2022-10-17,11:15:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,204.4,204.4,12042
EMP_NZ060,EMP,2022-10-17,11:15:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,1533.2,1533.2,7434.7
EMP_NZ060,EMP,2022-10-17,11:15:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,204.4,204.4,88534.4
EMP_NZ060,EMP,2022-10-17,11:15:00,Chromista,Cryptophyta,Cryptophyceae,Teleaulax,Teleaulax amphioxeia,i,511.1,511.1,40863.2
EMP_NZ060,EMP,2022-10-17,11:15:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,38535.2,77070.4,13872.7
EMP_NZEZ6,EMP,2022-10-17,12:05:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,219,219,44039.2
EMP_NZEZ6,EMP,2022-10-17,12:05:00,Chromista,Ochrophyta,Fragilariophyceae,Fragilaria,Fragilaria sp.,i,43.8,43.8,28778.9
EMP_NZEZ6,EMP,2022-10-17,12:05:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,87.6,87.6,17585.4
EMP_NZEZ6,EMP,2022-10-17,12:05:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,481.9,481.9,199555.2
EMP_NZEZ6,EMP,2022-10-17,12:05:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,131.4,131.4,65622.6
EMP_NZEZ6,EMP,2022-10-17,12:05:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,17522.6,35220.5,6339.7
EMP_NZ064,EMP,2022-10-17,12:05:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis placentula,i,85.2,85.2,28545.1
EMP_NZ064,EMP,2022-10-17,12:05:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,cf. Cyclotella sp.,i,340.7,340.7,65133.3
EMP_NZ064,EMP,2022-10-17,12:05:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,85.2,85.2,1260.7
EMP_NZ064,EMP,2022-10-17,12:05:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,cf. Chlorella sp.,i,170.4,170.4,4518.2
EMP_NZ064,EMP,2022-10-17,12:05:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,170.4,170.4,114951.7
EMP_NZ064,EMP,2022-10-17,12:05:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,85.2,85.2,28737.9
EMP_NZ064,EMP,2022-10-17,12:05:00,Chromista,Cryptophyta,Cryptophyceae,Teleaulax,Teleaulax amphioxeia,i,85.2,85.2,6503.7
EMP_NZ064,EMP,2022-10-17,12:05:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,33901.4,67802.9,12204.5
EMP_NZEZ2,EMP,2022-10-17,13:00:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,42.6,42.6,23079.6
EMP_NZEZ2,EMP,2022-10-17,13:00:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,127.8,127.8,36577.4
EMP_NZEZ2,EMP,2022-10-17,13:00:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,638.8,638.8,5879.2
EMP_NZEZ2,EMP,2022-10-17,13:00:00,Plantae,Chlorophyta,Chlorophyceae,Scenedesmus,Scenedesmus sp.,c,42.6,170.4,10350
EMP_NZEZ2,EMP,2022-10-17,13:00:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,127.8,127.8,71903.7
EMP_NZEZ2,EMP,2022-10-17,13:00:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,85.2,85.2,20612.6
EMP_NZEZ2,EMP,2022-10-17,13:00:00,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcus,Chroococcus sp.,c,42.6,85.2,2259.1
EMP_NZEZ2,EMP,2022-10-17,13:00:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,17674.7,35519.8,6393.6
EMP_NZEZ2,EMP,2022-10-17,13:00:00,Bacteria,Cyanobacteria,Cyanophyceae,Pseudanabaena,Pseudanabaena sp.,f,42.6,340.7,1932.1
FMWT_706,FMWT,2022-10-19,07:58:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,69.7,69.7,29032.1
FMWT_706,FMWT,2022-10-19,07:58:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,69.7,69.7,22250.4
FMWT_706,FMWT,2022-10-19,07:58:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,69.7,69.7,91719
FMWT_706,FMWT,2022-10-19,07:58:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,139.4,139.4,59984.7
FMWT_706,FMWT,2022-10-19,07:58:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,58262.8,116525.5,20974.6
FMWT_704,FMWT,2022-10-19,08:19:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,82.1,82.1,20038.2
FMWT_704,FMWT,2022-10-19,08:19:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,82.1,82.1,27153.6
