station,collected_by,latitude,longitude,date,time_pst,taxon_original,taxon,units_per_ml,cells_per_ml,biovolume_per_ml,gald_um,phyto_form,quality_check,debris
EMP_D4,EMP,38.064444,-121.828889,2023-09-07,11:25:00,NA,Chlorella sp.,153.3,153.3,16487.8,7.4,i,TallyNotMet BrokenDiatoms,high
EMP_D4,EMP,38.064444,-121.828889,2023-09-07,11:25:00,NA,Cryptomonas sp.,30.7,30.7,55354.5,20.4,i,TallyNotMet BrokenDiatoms,high
EMP_D4,EMP,38.064444,-121.828889,2023-09-07,11:25:00,NA,cf. Plagioselmis sp.,92,92,7024,9.3,i,TallyNotMet BrokenDiatoms,high
EMP_D4,EMP,38.064444,-121.828889,2023-09-07,11:25:00,NA,Eucapsis microscopica,2269.2,4538.4,816.9,0.8,c,TallyNotMet BrokenDiatoms,high
EMP_D4,EMP,38.064444,-121.828889,2023-09-07,11:25:00,NA,Raphidiopsis sp.,30.7,153.3,4042.8,9.3,f,TallyNotMet BrokenDiatoms,high
EMP_D22,EMP,38.084722,-121.738056,2023-09-07,12:55:00,NA,Cocconeis sp.,90.2,90.2,14991.5,13,i,TallyNotMet,high
EMP_D22,EMP,38.084722,-121.738056,2023-09-07,12:55:00,NA,Cyclotella sp.,270.6,270.6,43056.1,7.4,i,TallyNotMet,high
EMP_D22,EMP,38.084722,-121.738056,2023-09-07,12:55:00,NA,cf. Chlorella sp.,451,451,7034.2,3.2,i,TallyNotMet,high
EMP_D22,EMP,38.084722,-121.738056,2023-09-07,12:55:00,NA,Drepanochloris nannoselene,90.2,90.2,1547.1,7.4,i,TallyNotMet,high
EMP_D22,EMP,38.084722,-121.738056,2023-09-07,12:55:00,NA,Plagioselmis nannoplanctica,90.2,90.2,16808.7,9.3,i,TallyNotMet,high
EMP_D22,EMP,38.084722,-121.738056,2023-09-07,12:55:00,NA,Eucapsis microscopica,37609.3,75218.5,13539.3,0.8,c,TallyNotMet,high
EMP_NZ068,EMP,38.14272,-121.6895,2023-09-07,14:00:00,NA,Achnanthidium sp.,43.8,43.8,1088.4,11.1,i,TallyNotMet,NA
EMP_NZ068,EMP,38.14272,-121.6895,2023-09-07,14:00:00,NA,Cocconeis sp.,87.6,87.6,33149.1,22.2,i,TallyNotMet,NA
EMP_NZ068,EMP,38.14272,-121.6895,2023-09-07,14:00:00,NA,cf. Cyclotella sp.,219,219,31188.7,9.3,i,TallyNotMet,NA
EMP_NZ068,EMP,38.14272,-121.6895,2023-09-07,14:00:00,NA,Gomphonema sp.,43.8,43.8,15842.2,14.8,i,TallyNotMet,NA
EMP_NZ068,EMP,38.14272,-121.6895,2023-09-07,14:00:00,NA,Nitzschia sp.,175.2,175.2,43866.9,85.2,i,TallyNotMet,NA
EMP_NZ068,EMP,38.14272,-121.6895,2023-09-07,14:00:00,NA,Reimeria sp.,43.8,43.8,4945.6,11.1,i,TallyNotMet,NA
EMP_NZ068,EMP,38.14272,-121.6895,2023-09-07,14:00:00,NA,cf. Chlorella sp.,262.8,262.8,6971,3.7,i,TallyNotMet,NA
EMP_NZ068,EMP,38.14272,-121.6895,2023-09-07,14:00:00,NA,Cryptomonas sp.,87.6,87.6,143060,27.8,i,TallyNotMet,NA
EMP_NZ068,EMP,38.14272,-121.6895,2023-09-07,14:00:00,NA,Plagioselmis nannoplanctica,219,219,33717.5,9.3,i,TallyNotMet,NA
EMP_NZ068,EMP,38.14272,-121.6895,2023-09-07,14:00:00,NA,Eucapsis microscopica,16734.1,33380.6,6008.5,0.8,c,TallyNotMet,NA
EMP_NZ068,EMP,38.14272,-121.6895,2023-09-07,14:00:00,NA,cf. Raphidiopsis sp.,43.8,1139,8073.3,2.5,f,TallyNotMet,NA
EMP_D8,EMP,38.06,-121.9958333,2023-09-08,12:35:00,NA,Cyclotella sp.,619.2,619.2,73967.7,7.4,i,TallyNotMet,low
EMP_D8,EMP,38.06,-121.9958333,2023-09-08,12:35:00,NA,Fragilaria sp.,44.2,44.2,15487.2,24.1,i,TallyNotMet,low
EMP_D8,EMP,38.06,-121.9958333,2023-09-08,12:35:00,NA,Thalassiosira sp.,88.5,88.5,41922.1,11.1,i,TallyNotMet,low
EMP_D8,EMP,38.06,-121.9958333,2023-09-08,12:35:00,NA,Chlamydomonas sp.,44.2,44.2,14827.9,9.3,i,TallyNotMet,low
EMP_D8,EMP,38.06,-121.9958333,2023-09-08,12:35:00,NA,Chlorella sp.,1724.9,1724.9,7225.2,2.3,i,TallyNotMet,low
EMP_D8,EMP,38.06,-121.9958333,2023-09-08,12:35:00,NA,Kephyrion sp.,88.5,88.5,1127,5.3,i,TallyNotMet,low
EMP_D8,EMP,38.06,-121.9958333,2023-09-08,12:35:00,NA,Cryptomonas sp.,44.2,44.2,46546.8,20.1,i,TallyNotMet,low
EMP_D8,EMP,38.06,-121.9958333,2023-09-08,12:35:00,NA,Plagioselmis lacustris,88.5,88.5,14246.4,14.8,i,TallyNotMet,low
EMP_D8,EMP,38.06,-121.9958333,2023-09-08,12:35:00,NA,Plagioselmis sp.,132.7,132.7,5943.7,9.3,i,TallyNotMet,low
EMP_D8,EMP,38.06,-121.9958333,2023-09-08,12:35:00,NA,Eucapsis microscopica,15214.4,30428.7,5477.2,0.8,c,TallyNotMet,low
EMP_D8,EMP,38.06,-121.9958333,2023-09-08,12:35:00,NA,Lepocinclis sp.,44.2,44.2,33448.5,33.3,i,TallyNotMet,low
EMP_D10,EMP,38.045833,-121.906389,2023-09-08,13:20:00,NA,Cocconeis sp.,54.8,54.8,16269.1,18.1,i,TallyNotMet BrokenDiatoms,moderate
EMP_D10,EMP,38.045833,-121.906389,2023-09-08,13:20:00,NA,Cyclotella sp.,711.9,711.9,79518.4,7.4,i,TallyNotMet BrokenDiatoms,moderate
EMP_D10,EMP,38.045833,-121.906389,2023-09-08,13:20:00,NA,Entomoneis sp.,109.5,109.5,965823.1,48.2,i,TallyNotMet BrokenDiatoms,moderate
EMP_D10,EMP,38.045833,-121.906389,2023-09-08,13:20:00,NA,Fragilaria sp.,54.8,54.8,20724.6,40.7,i,TallyNotMet BrokenDiatoms,moderate
EMP_D10,EMP,38.045833,-121.906389,2023-09-08,13:20:00,NA,Thalassiosira sp.,54.8,54.8,18598.4,9.3,i,TallyNotMet BrokenDiatoms,moderate
EMP_D10,EMP,38.045833,-121.906389,2023-09-08,13:20:00,NA,Chlorella sp.,1752.3,1752.3,7339.9,2.3,i,TallyNotMet BrokenDiatoms,moderate
EMP_D10,EMP,38.045833,-121.906389,2023-09-08,13:20:00,NA,Kephyrion sp.,109.5,109.5,2810.4,5.1,i,TallyNotMet BrokenDiatoms,moderate
EMP_D10,EMP,38.045833,-121.906389,2023-09-08,13:20:00,NA,Cryptomonas sp.,54.8,54.8,38684.6,15.6,i,TallyNotMet BrokenDiatoms,moderate
EMP_D10,EMP,38.045833,-121.906389,2023-09-08,13:20:00,NA,Plagioselmis sp.,109.5,109.5,4530.5,8.2,i,TallyNotMet BrokenDiatoms,moderate
EMP_D10,EMP,38.045833,-121.906389,2023-09-08,13:20:00,NA,Teleaulax amphioxeia,164.3,164.3,2769.1,5.6,i,TallyNotMet BrokenDiatoms,moderate
EMP_D10,EMP,38.045833,-121.906389,2023-09-08,13:20:00,NA,Eucapsis microscopica,18672.6,37345.1,6722.1,0.8,c,TallyNotMet BrokenDiatoms,moderate
EMP_D10,EMP,38.045833,-121.906389,2023-09-08,13:20:00,NA,Microcystis sp.,54.8,54.8,2790.8,4.6,i,TallyNotMet BrokenDiatoms,moderate
EMP_D10,EMP,38.045833,-121.906389,2023-09-08,13:20:00,NA,Phacus sp.,54.8,54.8,123569.2,18.5,i,TallyNotMet BrokenDiatoms,moderate
STN_610,FMWT,38.11880556,-121.8891944,2023-09-11,06:45:00,NA,Cyclotella sp.,95.8,95.8,7552.7,5.6,i,Good,low
STN_610,FMWT,38.11880556,-121.8891944,2023-09-11,06:45:00,NA,Nitzschia sp.,47.9,47.9,1597.7,13,i,Good,low
STN_610,FMWT,38.11880556,-121.8891944,2023-09-11,06:45:00,NA,Chlorella sp.,287.5,287.5,877.9,1.9,i,Good,low
STN_610,FMWT,38.11880556,-121.8891944,2023-09-11,06:45:00,NA,Teleaulax sp.,47.9,47.9,3658.3,7.4,i,Good,low
STN_610,FMWT,38.11880556,-121.8891944,2023-09-11,06:45:00,NA,cf. Aphanizomenon sp.,47.9,527,19269,4.2,f,Good,low
STN_610,FMWT,38.11880556,-121.8891944,2023-09-11,06:45:00,NA,Eucapsis microscopica,18638.3,37276.7,6709.8,0.8,c,Good,low
STN_MONT,FMWT,38.14387,-121.90889,2023-09-11,08:42:00,NA,Navicula sp.,270.6,270.6,67974.4,20.4,i,Good,moderate
STN_MONT,FMWT,38.14387,-121.90889,2023-09-11,08:42:00,NA,cf. Chlorella sp.,1894,1894,35638.4,3.6,i,Good,moderate
STN_MONT,FMWT,38.14387,-121.90889,2023-09-11,08:42:00,NA,Scenedesmus sp.,270.6,541.1,10726.1,5.6,c,Good,moderate
STN_MONT,FMWT,38.14387,-121.90889,2023-09-11,08:42:00,NA,cf. Anabaenopsis sp.,270.6,1894,83493.9,5.6,f,Good,moderate
STN_MONT,FMWT,38.14387,-121.90889,2023-09-11,08:42:00,NA,Eucapsis microscopica,105522.4,211044.7,37988,0.8,c,Good,moderate
STN_MONT,FMWT,38.14387,-121.90889,2023-09-11,08:42:00,NA,Planktolyngbya limnetica,270.6,2705.7,4250.1,2,f,Good,moderate
STN_MONT,FMWT,38.14387,-121.90889,2023-09-11,08:42:00,NA,Raphidiopsis sp.,270.6,2164.6,15342.9,2.5,f,Good,moderate
STN_609,FMWT,38.16719444,-121.938,2023-09-11,09:30:00,NA,Cyclotella sp.,484.2,484.2,112694.5,9.3,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2023-09-11,09:30:00,NA,Nitzschia sp.,968.4,968.4,37607.1,48.2,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2023-09-11,09:30:00,NA,cf. Chlorella sp.,1210.4,1210.4,24910.4,3.7,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2023-09-11,09:30:00,NA,Eucapsis microscopica,94172.7,188345.3,33902.2,0.8,c,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2023-09-11,10:55:00,NA,Cyclotella sp.,978.7,978.7,265751.1,20.4,i,Good,low
FMWT_605,FMWT,38.14853,-122.05738,2023-09-11,10:55:00,NA,Chlorella sp.,391.5,391.5,1405.9,1.9,i,Good,low
FMWT_605,FMWT,38.14853,-122.05738,2023-09-11,10:55:00,NA,Cryptomonas sp.,195.7,195.7,155755.5,17.6,i,Good,low
FMWT_605,FMWT,38.14853,-122.05738,2023-09-11,10:55:00,NA,Eucapsis microscopica,38461.3,76922.5,13846.1,0.8,c,Good,low
EMP_D7,EMP,38.117222,-122.047222,2023-09-11,13:30:00,NA,Cyclotella sp.,400,400,87094.1,11,i,TallyNotMet BrokenDiatoms,moderate
EMP_D7,EMP,38.117222,-122.047222,2023-09-11,13:30:00,NA,Nitzschia sp.,100,100,6262.1,16.7,i,TallyNotMet BrokenDiatoms,moderate
EMP_D7,EMP,38.117222,-122.047222,2023-09-11,13:30:00,NA,Staurosira sp.,100,100,18717.6,13.3,i,TallyNotMet BrokenDiatoms,moderate
EMP_D7,EMP,38.117222,-122.047222,2023-09-11,13:30:00,NA,Chlorella sp.,1499.9,1499.9,7273.1,2.3,i,TallyNotMet BrokenDiatoms,moderate
EMP_D7,EMP,38.117222,-122.047222,2023-09-11,13:30:00,NA,Kephyrion sp.,200,200,3015.7,5,i,TallyNotMet BrokenDiatoms,moderate
EMP_D7,EMP,38.117222,-122.047222,2023-09-11,13:30:00,NA,Plagioselmis sp.,100,100,5650.1,7.4,i,TallyNotMet BrokenDiatoms,moderate
EMP_D7,EMP,38.117222,-122.047222,2023-09-11,13:30:00,NA,Eucapsis microscopica,38997.4,77994.8,14039.1,0.8,c,TallyNotMet BrokenDiatoms,moderate
EMP_NZS42,EMP,38.18055556,-122.0472222,2023-09-11,14:45:00,NA,cf. Cyclotella sp.,613.3,613.3,67158,7.4,i,TallyNotMet,high
EMP_NZS42,EMP,38.18055556,-122.0472222,2023-09-11,14:45:00,NA,Thalassiosira sp.,306.6,306.6,264561.8,13,i,TallyNotMet,high
EMP_NZS42,EMP,38.18055556,-122.0472222,2023-09-11,14:45:00,NA,cf. Chlorella sp.,613.3,613.3,16265.6,3.7,i,TallyNotMet,high
EMP_NZS42,EMP,38.18055556,-122.0472222,2023-09-11,14:45:00,NA,Cryptomonas sp.,613.3,613.3,358723.1,25.9,i,TallyNotMet,high
EMP_NZS42,EMP,38.18055556,-122.0472222,2023-09-11,14:45:00,NA,Eucapsis microscopica,122351.8,244703.6,44046.7,0.8,c,TallyNotMet,high
EMP_NZS42,EMP,38.18055556,-122.0472222,2023-09-11,14:45:00,NA,cf. Euglena sp.,306.6,306.6,365976.7,18.5,i,TallyNotMet,high
EMP_NZ032,EMP,38.170278,-122.020833,2023-09-11,15:15:00,NA,Cyclotella sp.,681.4,681.4,81110.3,9.3,i,TallyNotMet,moderate
EMP_NZ032,EMP,38.170278,-122.020833,2023-09-11,15:15:00,NA,Chlorella sp.,4599.7,4599.7,25644.6,2.4,i,TallyNotMet,moderate
EMP_NZ032,EMP,38.170278,-122.020833,2023-09-11,15:15:00,NA,Eucapsis microscopica,63714.3,127428.5,22937.1,0.8,c,TallyNotMet,moderate
FMWT_802,FMWT,38.03528,-121.83875,2023-09-15,07:04:00,NA,cf. Chlorella sp.,255.5,255.5,4808.4,3.5,i,Good,moderate
FMWT_802,FMWT,38.03528,-121.83875,2023-09-15,07:04:00,NA,Eucapsis microscopica,51107.7,102215.4,18398.8,0.8,c,Good,moderate
FMWT_519,FMWT,38.07378,-121.94725,2023-09-15,09:14:00,NA,Eucapsis microscopica,70764.5,141529,25475.2,0.8,c,Good,moderate
FMWT_704,FMWT,38.07087,-121.77892,2023-09-15,10:49:00,NA,cf. Cyclotella sp.,230,230,15860.7,5.6,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-15,10:49:00,NA,Cyclotella sp.,460,460,159809.3,13,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-15,10:49:00,NA,Cymbella sp.,76.7,76.7,277037.6,63,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-15,10:49:00,NA,Pseudostaurosira sp.,153.3,153.3,25701.8,11.1,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-15,10:49:00,NA,cf. Chlorella sp.,306.6,306.6,8132.8,3.7,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-15,10:49:00,NA,Monoraphidium sp.,76.7,76.7,536.1,7.4,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-15,10:49:00,NA,cf. Ochromonas sp.,76.7,76.7,1321.7,5.6,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-15,10:49:00,NA,Cryptomonas sp.,76.7,76.7,100890.9,20.4,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-15,10:49:00,NA,Rhodomonas sp.,76.7,76.7,19218.4,11.1,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-15,10:49:00,NA,Teleaulax sp.,76.7,76.7,2033.2,5.6,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-15,10:49:00,NA,Eucapsis microscopica,30051.3,60102.6,10818.5,0.8,c,Good,high
FMWT_706,FMWT,38.0903,-121.74,2023-09-15,11:54:00,NA,Cocconeis sp.,30.7,30.7,4633.7,13,i,Good,moderate
FMWT_706,FMWT,38.0903,-121.74,2023-09-15,11:54:00,NA,Cyclotella sp.,398.6,398.6,25397.9,7.4,i,Good,moderate
FMWT_706,FMWT,38.0903,-121.74,2023-09-15,11:54:00,NA,Nitzschia inconspicua,30.7,30.7,1117.9,9.3,i,Good,moderate
FMWT_706,FMWT,38.0903,-121.74,2023-09-15,11:54:00,NA,Nitzschia sp.,92,92,6209.6,24.1,i,Good,moderate
FMWT_706,FMWT,38.0903,-121.74,2023-09-15,11:54:00,NA,Chlorella sp.,61.3,61.3,1626.6,3.7,i,Good,moderate
FMWT_706,FMWT,38.0903,-121.74,2023-09-15,11:54:00,NA,Lagerheimia sp.,30.7,30.7,1230.9,5.6,i,Good,moderate
FMWT_706,FMWT,38.0903,-121.74,2023-09-15,11:54:00,NA,Pedinomonas sp.,30.7,30.7,352.5,2.8,i,Good,moderate
FMWT_706,FMWT,38.0903,-121.74,2023-09-15,11:54:00,NA,Chroococcus sp.,92,122.7,440.5,1.9,c,Good,moderate
FMWT_706,FMWT,38.0903,-121.74,2023-09-15,11:54:00,NA,Eucapsis microscopica,5673,11345.9,2042.3,0.8,c,Good,moderate
FMWT_802,FMWT,38.03528,-121.83875,2023-09-20,07:59:00,NA,cf. Cyclotella sp.,71.9,71.9,4956.5,5.6,i,Good,high
FMWT_802,FMWT,38.03528,-121.83875,2023-09-20,07:59:00,NA,Cyclotella sp.,71.9,71.9,22457.5,9.3,i,Good,high
FMWT_802,FMWT,38.03528,-121.83875,2023-09-20,07:59:00,NA,Encyonema sp.,71.9,71.9,12171.4,16.2,i,Good,high
FMWT_802,FMWT,38.03528,-121.83875,2023-09-20,07:59:00,NA,Nitzschia sp.,71.9,71.9,8609.2,18.5,i,Good,high
FMWT_802,FMWT,38.03528,-121.83875,2023-09-20,07:59:00,NA,cf. Chlorella sp.,71.9,71.9,1906.1,3.7,i,Good,high
FMWT_802,FMWT,38.03528,-121.83875,2023-09-20,07:59:00,NA,Lagerheimia sp.,71.9,71.9,3812.3,7.4,i,Good,high
FMWT_802,FMWT,38.03528,-121.83875,2023-09-20,07:59:00,NA,Monoraphidium sp.,71.9,71.9,502.6,7.4,i,Good,high
FMWT_802,FMWT,38.03528,-121.83875,2023-09-20,07:59:00,NA,Teleaulax sp.,71.9,71.9,1239.1,5.6,i,Good,high
FMWT_802,FMWT,38.03528,-121.83875,2023-09-20,07:59:00,NA,Eucapsis microscopica,28173.1,57064.9,10271.7,0.8,c,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Achnanthidium sp.,59,59,1718.6,9.3,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Cocconeis sp.,176.9,176.9,96054.2,22.2,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Cyclotella sp.,294.9,294.9,70271.8,9.3,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Entomoneis sp.,117.9,117.9,985093.6,44.4,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Melosira sp.,117.9,117.9,333441.8,22.2,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Nitzschia brevissima,59,59,26006,31.5,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Nitzschia sp.,117.9,117.9,8095.5,22.2,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,cf. Pseudostaurosira sp.,59,59,12060.5,9.3,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Rhoicosphenia sp.,117.9,117.9,43302,29.6,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Skeletonema sp.,117.9,235.9,16485.4,7.4,c,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Thalassiosira sp.,59,59,322804.1,24.1,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,cf. Chlorella sp.,117.9,117.9,3128,3.7,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Monoraphidium sp.,59,59,513.8,13,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Rhodomonas sp.,59,59,18718.5,13,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Teleaulax sp.,59,59,1016.7,5.6,i,Good,high
FMWT_704,FMWT,38.07087,-121.77892,2023-09-20,09:14:00,NA,Eucapsis microscopica,22231.8,45053.4,8109.6,0.8,c,Good,high
FMWT_706,FMWT,38.0903,-121.74,2023-09-20,09:33:00,NA,Cyclotella sp.,774.7,774.7,172917.4,9.3,i,PoorlyPreserved,low
FMWT_706,FMWT,38.0903,-121.74,2023-09-20,09:33:00,NA,Nitzschia inconspicua,193.7,193.7,18151.1,18.5,i,PoorlyPreserved,low
FMWT_706,FMWT,38.0903,-121.74,2023-09-20,09:33:00,NA,Staurosira venter,96.8,96.8,5827.7,9.3,i,PoorlyPreserved,low
FMWT_706,FMWT,38.0903,-121.74,2023-09-20,09:33:00,NA,Chlorella sp.,1162,1162,4173.3,2.4,i,PoorlyPreserved,low
FMWT_706,FMWT,38.0903,-121.74,2023-09-20,09:33:00,NA,Lagerheimia genevensis,193.7,193.7,1618.4,4.3,i,PoorlyPreserved,low
FMWT_706,FMWT,38.0903,-121.74,2023-09-20,09:33:00,NA,Monoraphidium sp.,48.4,48.4,128.5,6,i,PoorlyPreserved,low
FMWT_706,FMWT,38.0903,-121.74,2023-09-20,09:33:00,NA,Plagioselmis sp.,145.3,145.3,43684.7,13,i,PoorlyPreserved,low
FMWT_706,FMWT,38.0903,-121.74,2023-09-20,09:33:00,NA,Teleaulax amphioxeia,581,581,17352,6.1,i,PoorlyPreserved,low
FMWT_706,FMWT,38.0903,-121.74,2023-09-20,09:33:00,NA,Eucapsis microscopica,16316.8,32633.6,5874,0.8,c,PoorlyPreserved,low
STN_610,FMWT,38.11880556,-121.8891944,2023-09-20,10:32:00,NA,Cocconeis sp.,104.5,104.5,23604.2,11.1,i,Good,high
STN_610,FMWT,38.11880556,-121.8891944,2023-09-20,10:32:00,NA,Cyclotella sp.,104.5,104.5,5149.6,5.6,i,Good,high
STN_610,FMWT,38.11880556,-121.8891944,2023-09-20,10:32:00,NA,Navicula spp.,209.1,209.1,191631.3,46.3,i,Good,high
STN_610,FMWT,38.11880556,-121.8891944,2023-09-20,10:32:00,NA,Chlorella sp.,104.5,104.5,3503.1,4,i,Good,high
STN_610,FMWT,38.11880556,-121.8891944,2023-09-20,10:32:00,NA,Tetrastrum sp.,104.5,1254.5,5254.7,2,c,Good,high
STN_610,FMWT,38.11880556,-121.8891944,2023-09-20,10:32:00,NA,Plagioselmis sp.,209.1,209.1,12737.3,5.3,i,Good,high
STN_610,FMWT,38.11880556,-121.8891944,2023-09-20,10:32:00,NA,Eucapsis microscopica,42651.7,85303.4,15354.6,0.8,c,Good,high
STN_MONT,FMWT,38.14387,-121.90889,2023-09-20,11:25:00,NA,Achnanthidium sp.,270.6,270.6,9859.8,11.1,i,Good,moderate
STN_MONT,FMWT,38.14387,-121.90889,2023-09-20,11:25:00,NA,cf. Cyclotella sp.,541.1,541.1,37319.3,5.6,i,Good,moderate
STN_MONT,FMWT,38.14387,-121.90889,2023-09-20,11:25:00,NA,Gomphonema sp.,541.1,541.1,302896.6,29.6,i,Good,moderate
STN_MONT,FMWT,38.14387,-121.90889,2023-09-20,11:25:00,NA,Nitzschia sp.,270.6,270.6,125088.6,83.3,i,Good,moderate
STN_MONT,FMWT,38.14387,-121.90889,2023-09-20,11:25:00,NA,cf. Chlorella sp.,541.1,541.1,8441,3.1,i,Good,moderate
STN_MONT,FMWT,38.14387,-121.90889,2023-09-20,11:25:00,NA,Eucapsis microscopica,106334.1,212668.1,38280.3,0.8,c,Good,moderate
STN_MONT,FMWT,38.14387,-121.90889,2023-09-20,11:25:00,NA,Merismopedia sp.,270.6,17316.5,118773.8,1.9,c,Good,moderate
STN_609,FMWT,38.16719444,-121.938,2023-09-20,11:45:00,NA,Cyclotella sp.,884.6,884.6,93750.8,7.4,i,Good,high
STN_609,FMWT,38.16719444,-121.938,2023-09-20,11:45:00,NA,Navicula sp.,176.9,176.9,81571.7,24.1,i,Good,high
STN_609,FMWT,38.16719444,-121.938,2023-09-20,11:45:00,NA,Nitzschia inconspicua,353.8,353.8,34980.3,16.7,i,Good,high
STN_609,FMWT,38.16719444,-121.938,2023-09-20,11:45:00,NA,Skeletonema sp.,530.7,530.7,24510,7.6,i,Good,high
STN_609,FMWT,38.16719444,-121.938,2023-09-20,11:45:00,NA,Chlorella sp.,1238.4,1238.4,5187.3,2.3,i,Good,high
STN_609,FMWT,38.16719444,-121.938,2023-09-20,11:45:00,NA,cf. Monoraphidium sp.,1061.5,1061.5,28751.2,74.1,i,Good,high
STN_609,FMWT,38.16719444,-121.938,2023-09-20,11:45:00,NA,Plagioselmis sp.,530.7,530.7,196754.1,13.6,i,Good,high
STN_609,FMWT,38.16719444,-121.938,2023-09-20,11:45:00,NA,Eucapsis microscopica,66164.8,132329.6,23819.3,0.8,c,Good,high
FMWT_606,FMWT,38.1698,-122.02177,2023-09-20,12:26:00,NA,Cyclotella sp.,575,575,259474.1,14.8,i,Good,high
FMWT_606,FMWT,38.1698,-122.02177,2023-09-20,12:26:00,NA,Navicula sp.,287.5,287.5,16708.2,14.8,i,Good,high
FMWT_606,FMWT,38.1698,-122.02177,2023-09-20,12:26:00,NA,Eucapsis microscopica,115279.8,230559.6,41500.7,0.8,c,Good,high
EMP_NZS42,FMWT,38.18055556,-122.0472222,2023-09-20,12:56:00,NA,Nitzschia inconspicua,418.2,418.2,25760.4,11.1,i,Good,NA
EMP_NZS42,FMWT,38.18055556,-122.0472222,2023-09-20,12:56:00,NA,cf. Chlorella sp.,418.2,418.2,9387.3,3.5,i,Good,NA
EMP_NZS42,FMWT,38.18055556,-122.0472222,2023-09-20,12:56:00,NA,Eucapsis microscopica,167261.5,334523.1,60214.2,0.8,c,Good,NA
FMWT_602,FMWT,38.11783,-122.04183,2023-09-20,13:42:00,NA,Cocconeis sp.,90.2,90.2,29218.7,16.7,i,Good,moderate
FMWT_602,FMWT,38.11783,-122.04183,2023-09-20,13:42:00,NA,Cyclotella sp.,270.6,270.6,103972,18.5,i,Good,moderate
FMWT_602,FMWT,38.11783,-122.04183,2023-09-20,13:42:00,NA,Entomoneis sp.,180.4,180.4,428093,38.9,i,Good,moderate
FMWT_602,FMWT,38.11783,-122.04183,2023-09-20,13:42:00,NA,Chlorella sp.,90.2,90.2,502.8,2.2,i,Good,moderate
FMWT_602,FMWT,38.11783,-122.04183,2023-09-20,13:42:00,NA,Plagioselmis lacustris,90.2,90.2,47902.9,14.8,i,Good,moderate
FMWT_602,FMWT,38.11783,-122.04183,2023-09-20,13:42:00,NA,Eucapsis microscopica,36436.8,72873.6,13117.2,0.8,c,Good,moderate
FMWT_605,FMWT,38.14853,-122.05738,2023-09-20,14:02:00,NA,Actinocyclus sp.,92,92,306696.5,25.9,i,TallyNotMet,high
FMWT_605,FMWT,38.14853,-122.05738,2023-09-20,14:02:00,NA,Cyclotella sp.,138,138,8219.7,5.6,i,TallyNotMet,high
FMWT_605,FMWT,38.14853,-122.05738,2023-09-20,14:02:00,NA,Entomoneis sp.,276,276,2288782.3,50,i,TallyNotMet,high
FMWT_605,FMWT,38.14853,-122.05738,2023-09-20,14:02:00,NA,Navicula sp.,46,46,12575.3,22.2,i,TallyNotMet,high
FMWT_605,FMWT,38.14853,-122.05738,2023-09-20,14:02:00,NA,Nitzschia sp.,92,92,29974.5,35.2,i,TallyNotMet,high
FMWT_605,FMWT,38.14853,-122.05738,2023-09-20,14:02:00,NA,Tryblionella sp.,46,46,118747.5,38.9,i,TallyNotMet,high
