station,collected_by,latitude,longitude,date,time_pst,taxon_original,taxon,algal_group,kingdom,phylum,class,genus,species,units_per_ml,cells_per_ml,biovolume_per_ml,gald_um,phyto_form,quality_check,debris
EMP_D4,EMP,38.06248,-121.8205,2022-09-30,07:25:00,NA,Merismopedia sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Merismopedia,sp.,255.52,4599.36,31551.61,1.9,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-09-30,08:25:00,NA,Cocconeis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,sp.,85.18,85.18,35681.9,18.5,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-09-30,08:25:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,85.18,85.18,47014.25,35.2,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-09-30,08:25:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,340.72,340.72,131071.58,11.1,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-09-30,08:25:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,33901.64,67803.28,12204.59,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.086423,-121.746951,2022-09-30,08:25:00,NA,Cocconeis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,sp.,63.88,63.88,36056.43,24.1,i,Good,Unknown
EMP_EZ6,EMP,38.086423,-121.746951,2022-09-30,08:25:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,127.76,127.76,50861.26,12.7,i,Good,Unknown
EMP_EZ6,EMP,38.086423,-121.746951,2022-09-30,08:25:00,NA,Mayamaea sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Mayamaea,sp.,63.88,63.88,7137.95,11.7,i,Good,Unknown
EMP_EZ6,EMP,38.086423,-121.746951,2022-09-30,08:25:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,319.4,319.4,1549.09,2.3,i,Good,Unknown
EMP_EZ6,EMP,38.086423,-121.746951,2022-09-30,08:25:00,NA,Plagioselmis lacustris,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,lacustris,127.76,127.76,181651.72,16.7,i,Good,Unknown
EMP_EZ6,EMP,38.086423,-121.746951,2022-09-30,08:25:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,638.8,638.8,173165.9,9.5,i,Good,Unknown
EMP_EZ6,EMP,38.086423,-121.746951,2022-09-30,08:25:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,24849.32,49698.64,8945.76,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.086423,-121.746951,2022-09-30,08:25:00,NA,Lepocinclis sp.,Euglenoids,Protozoa,Euglenophyta,Euglenophyceae,Lepocinclis,sp.,63.88,63.88,126288.84,30.1,i,Good,Unknown
EMP_EZ2,EMP,38.128298,-121.696146,2022-09-30,09:20:00,NA,cf. Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,90.19,90.19,6219.5,5.6,i,Good,Unknown
EMP_EZ2,EMP,38.128298,-121.696146,2022-09-30,09:20:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,90.19,90.19,2002.22,11.1,i,Good,Unknown
EMP_EZ2,EMP,38.128298,-121.696146,2022-09-30,09:20:00,NA,cf. Chlamydomonas sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,sp.,180.38,180.38,55979.13,9.3,i,Good,Unknown
EMP_EZ2,EMP,38.128298,-121.696146,2022-09-30,09:20:00,NA,Cryptomonas sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,sp.,180.38,180.38,76544.25,14.8,i,Good,Unknown
EMP_EZ2,EMP,38.128298,-121.696146,2022-09-30,09:20:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,450.95,450.95,143974.81,9.3,i,Good,Unknown
EMP_EZ2,EMP,38.128298,-121.696146,2022-09-30,09:20:00,NA,Teleaulax amphioxeia,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Teleaulax,amphioxeia,180.38,180.38,12884.54,5.6,i,Good,Unknown
EMP_EZ2,EMP,38.128298,-121.696146,2022-09-30,09:20:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,35444.67,70889.34,12760.08,0.8,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-09-30,10:05:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,353.84,353.84,60718.94,7.6,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-09-30,10:05:00,NA,Entomoneis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Entomoneis,sp.,88.46,88.46,213378.79,31.5,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-09-30,10:05:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,265.38,265.38,42771.29,35.2,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-09-30,10:05:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,88.46,88.46,813.83,2.7,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-09-30,10:05:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,442.3,442.3,88889.03,9.5,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-09-30,10:05:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,35649.38,71298.76,12833.78,0.8,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-09-30,10:05:00,NA,Microcystis sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Microcystis,sp.,176.92,265.38,25733.9,5.8,c,Good,Unknown
STN_610,FMWT,38.11880556,-121.8891944,2022-10-05,07:13:00,NA,Cocconeis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,sp.,104.5,104.5,40464.3,22.2,i,BrokenDiatoms,High
STN_610,FMWT,38.11880556,-121.8891944,2022-10-05,07:13:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,313.6,313.6,352632.2,14.8,i,BrokenDiatoms,High
STN_610,FMWT,38.11880556,-121.8891944,2022-10-05,07:13:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,104.5,104.5,10590.4,14.8,i,BrokenDiatoms,High
STN_610,FMWT,38.11880556,-121.8891944,2022-10-05,07:13:00,NA,Raphidocelis sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Raphidocelis,sp.,104.5,104.5,12702.3,7.4,i,BrokenDiatoms,High
STN_610,FMWT,38.11880556,-121.8891944,2022-10-05,07:13:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,45892.4,91784.8,16521.3,0.8,c,BrokenDiatoms,High
STN_MONT,FMWT,38.14387,-121.90889,2022-10-05,07:40:00,NA,Cocconeis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,sp.,85.2,85.2,32970.9,22.2,i,BrokenDiatoms,Moderate
STN_MONT,FMWT,38.14387,-121.90889,2022-10-05,07:40:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,255.5,255.5,220468.2,16.7,i,BrokenDiatoms,Moderate
STN_MONT,FMWT,38.14387,-121.90889,2022-10-05,07:40:00,NA,Cylindrotheca sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cylindrotheca,sp.,255.5,255.5,42350.1,35.2,i,BrokenDiatoms,Moderate
STN_MONT,FMWT,38.14387,-121.90889,2022-10-05,07:40:00,NA,cf. Diatoma sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Diatoma,sp.,85.2,85.2,40664.1,22.2,i,BrokenDiatoms,Moderate
STN_MONT,FMWT,38.14387,-121.90889,2022-10-05,07:40:00,NA,Fragilaria sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Fragilaria,sp.,85.2,85.2,190286.5,90.7,i,BrokenDiatoms,Moderate
STN_MONT,FMWT,38.14387,-121.90889,2022-10-05,07:40:00,NA,Gyrosigma sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Gyrosigma,sp.,85.2,85.2,275888.8,148.2,i,BrokenDiatoms,Moderate
STN_MONT,FMWT,38.14387,-121.90889,2022-10-05,07:40:00,NA,Navicula sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Navicula,sp.,85.2,85.2,92111.9,31.5,i,BrokenDiatoms,Moderate
STN_MONT,FMWT,38.14387,-121.90889,2022-10-05,07:40:00,NA,Nitzschia longissima,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,longissima,85.2,85.2,263540.2,113,i,BrokenDiatoms,Moderate
STN_MONT,FMWT,38.14387,-121.90889,2022-10-05,07:40:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,85.2,85.2,2275.5,14.8,i,BrokenDiatoms,Moderate
STN_MONT,FMWT,38.14387,-121.90889,2022-10-05,07:40:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,85.2,85.2,108437.6,14.8,i,BrokenDiatoms,Moderate
STN_MONT,FMWT,38.14387,-121.90889,2022-10-05,07:40:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,34497.7,68995.4,12419.2,0.8,c,BrokenDiatoms,Moderate
STN_609,FMWT,38.16719444,-121.938,2022-10-05,08:03:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,278.8,278.8,39250.7,98.2,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2022-10-05,08:03:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,56729.5,113459.1,20422.6,0.8,c,Good,NA
EMP_NZS42,FMWT,38.18055556,-122.0472222,2022-10-05,08:51:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,92,92,8186.1,13,i,BrokenDiatoms,Moderate
EMP_NZS42,FMWT,38.18055556,-122.0472222,2022-10-05,08:51:00,NA,Tabellaria sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Tabellaria,sp.,92,92,351733.3,88.9,i,BrokenDiatoms,Moderate
EMP_NZS42,FMWT,38.18055556,-122.0472222,2022-10-05,08:51:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,37625.5,75251,13545.2,0.8,c,BrokenDiatoms,Moderate
FMWT_605,FMWT,38.14853,-122.05738,2022-10-05,09:17:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,209.1,209.1,16605.4,6,i,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2022-10-05,09:17:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,209.1,209.1,750.9,2,i,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2022-10-05,09:17:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,69.7,69.7,11889.5,7.4,i,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2022-10-05,09:17:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,27458.8,54917.5,9885.2,0.8,c,Good,NA
FMWT_602,FMWT,38.11783,-122.04183,2022-10-06,11:25:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,36.5,36.5,1849.1,7.4,i,BrokenDiatoms,Moderate
FMWT_602,FMWT,38.11783,-122.04183,2022-10-06,11:25:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,14894.2,29788.5,5361.9,0.8,c,BrokenDiatoms,Moderate
FMWT_802,FMWT,38.03528,-121.83875,2022-10-06,13:02:00,NA,cf. Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,73,73,62990.9,13,i,Good,NA
FMWT_802,FMWT,38.03528,-121.83875,2022-10-06,13:02:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,73,73,132736,16.7,i,Good,NA
FMWT_802,FMWT,38.03528,-121.83875,2022-10-06,13:02:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,30007.5,60015,10802.7,0.8,c,Good,NA
FMWT_519,FMWT,38.07378,-121.94725,2022-10-07,07:04:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,184,184,20147.4,6.5,i,BrokenDiatoms,Moderate
FMWT_519,FMWT,38.07378,-121.94725,2022-10-07,07:04:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,101193.2,202386.5,36429.6,0.8,c,BrokenDiatoms,Moderate
FMWT_704,FMWT,38.07087,-121.77892,2022-10-11,08:35:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,21916.2,43832.4,7889.8,0.8,c,BrokenDiatoms,High
FMWT_706,FMWT,38.0903,-121.74,2022-10-11,10:10:00,NA,Fragilaria crotonensis,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Fragilaria,crotonensis,287.5,287.5,786662.5,111.1,i,BrokenDiatoms,Moderate
FMWT_706,FMWT,38.0903,-121.74,2022-10-11,10:10:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,40630.6,81261.2,14627,0.8,c,BrokenDiatoms,Moderate
EMP_D4,EMP,38.06248,-121.8205,2022-10-17,11:15:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,204.44,204.44,12041.52,5,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2022-10-17,11:15:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,1533.3,1533.3,7436.5,2.4,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2022-10-17,11:15:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,204.44,204.44,88538.88,11.1,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2022-10-17,11:15:00,NA,Teleaulax amphioxeia,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Teleaulax,amphioxeia,511.1,511.1,40867.56,6.5,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2022-10-17,11:15:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,38536.94,77073.88,13873.3,0.8,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-10-17,12:05:00,NA,Cocconeis placentula,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,placentula,85.18,85.18,28545.52,14.8,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-10-17,12:05:00,NA,cf. Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,340.72,340.72,65132.04,9.3,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-10-17,12:05:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,85.18,85.18,1260.66,7.4,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-10-17,12:05:00,NA,cf. Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,170.36,170.36,4517.95,3.7,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-10-17,12:05:00,NA,Cryptomonas sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,sp.,170.36,170.36,114952.11,16.7,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-10-17,12:05:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,85.18,85.18,28738.03,9.3,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-10-17,12:05:00,NA,Teleaulax amphioxeia,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Teleaulax,amphioxeia,85.18,85.18,6503.49,5.6,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-10-17,12:05:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,33901.64,67803.28,12204.59,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.08693,-121.74677,2022-10-17,12:05:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,219.05,219.05,44042.19,9.3,i,Good,Unknown
EMP_EZ6,EMP,38.08693,-121.74677,2022-10-17,12:05:00,NA,Fragilaria sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Fragilaria,sp.,43.81,43.81,28780.98,61.1,i,Good,Unknown
EMP_EZ6,EMP,38.08693,-121.74677,2022-10-17,12:05:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,87.62,87.62,17587.09,35.2,i,Good,Unknown
EMP_EZ6,EMP,38.08693,-121.74677,2022-10-17,12:05:00,NA,Cryptomonas sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,sp.,481.91,481.91,199568.57,16.7,i,Good,Unknown
EMP_EZ6,EMP,38.08693,-121.74677,2022-10-17,12:05:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,131.43,131.43,65628.26,11.1,i,Good,Unknown
EMP_EZ6,EMP,38.08693,-121.74677,2022-10-17,12:05:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,17524,35223.24,6340.18,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.131188,-121.69479,2022-10-17,13:00:00,NA,Cocconeis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,sp.,42.59,42.59,23079.95,22.2,i,Good,Unknown
EMP_EZ2,EMP,38.131188,-121.69479,2022-10-17,13:00:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,127.77,127.77,36578,11.1,i,Good,Unknown
EMP_EZ2,EMP,38.131188,-121.69479,2022-10-17,13:00:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,638.85,638.85,5877.42,2.7,i,Good,Unknown
EMP_EZ2,EMP,38.131188,-121.69479,2022-10-17,13:00:00,NA,Scenedesmus sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Scenedesmus,sp.,42.59,170.36,10349.37,5.6,c,Good,Unknown
EMP_EZ2,EMP,38.131188,-121.69479,2022-10-17,13:00:00,NA,Cryptomonas sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,sp.,127.77,127.77,71903.85,16.7,i,Good,Unknown
EMP_EZ2,EMP,38.131188,-121.69479,2022-10-17,13:00:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,85.18,85.18,20612.71,9.3,i,Good,Unknown
EMP_EZ2,EMP,38.131188,-121.69479,2022-10-17,13:00:00,NA,Chroococcus sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,sp.,42.59,85.18,2258.97,3.7,c,Good,Unknown
EMP_EZ2,EMP,38.131188,-121.69479,2022-10-17,13:00:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,17674.85,35520.06,6393.61,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.131188,-121.69479,2022-10-17,13:00:00,NA,Pseudanabaena sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Pseudanabaena,sp.,42.59,340.72,1931.88,2,f,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-10-17,13:30:00,NA,Cocconeis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,sp.,63.88,63.88,17018.27,16.7,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-10-17,13:30:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,447.16,447.16,42529.39,7.4,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-10-17,13:30:00,NA,Entomoneis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Entomoneis,sp.,31.94,31.94,40375.35,37,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-10-17,13:30:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,31.94,31.94,1182.74,16.1,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-10-17,13:30:00,NA,Thalassiosira sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Thalassiosira,sp.,31.94,31.94,143412.84,22.2,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-10-17,13:30:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,1022.08,1022.08,4957.09,2.4,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-10-17,13:30:00,NA,Plagioselmis lacustris,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,lacustris,63.88,63.88,55348.19,13.9,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-10-17,13:30:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,990.14,990.14,166076.18,9.3,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-10-17,13:30:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,10476.32,20952.64,3771.48,0.8,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-10-17,13:30:00,NA,cf. Microcystis sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Microcystis,sp.,63.88,127.76,5318.65,4.6,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-10-18,13:15:00,NA,Cocconeis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,sp.,54.76,54.76,16113.68,18.1,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-10-18,13:15:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,164.28,164.28,19971.52,9.5,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-10-18,13:15:00,NA,Skeletonema sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Skeletonema,sp.,54.76,54.76,14399.14,9.3,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-10-18,13:15:00,NA,Chlamydomonas sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,sp.,273.8,273.8,78068.59,11.1,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-10-18,13:15:00,NA,Plagioselmis lacustris,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,lacustris,273.8,273.8,205697.73,15.1,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-10-18,13:15:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,109.52,109.52,35431.91,9.3,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-10-18,13:15:00,NA,Teleaulax amphioxeia,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Teleaulax,amphioxeia,273.8,273.8,22125.78,6.7,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-10-18,13:15:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,21356.4,42712.8,7688.3,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-10-18,14:05:00,NA,Cocconeis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,sp.,85.18,85.18,27568.51,20.4,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-10-18,14:05:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,85.18,85.18,5017.1,5,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-10-18,14:05:00,NA,Chlamydomonas sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,sp.,255.54,255.54,84691.07,9.5,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-10-18,14:05:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,340.72,340.72,1652.49,2.3,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-10-18,14:05:00,NA,Plagioselmis cf. lacustris,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,lacustris,255.54,255.54,170138.53,13,i,Good,Unknown
